State,County,Violent_crime,MNNM,"Forcible 
rape",Robbery,"Aggravated 
assault","Property 
crime",Burglary,"Larceny-
theft","Motor 
vehicle 
theft",Arson1
Idaho,Elmore,18,0,3,0,15,48,12,31,5,0
Idaho,Fremont,4,0,0,0,4,66,3,58,5,0
Idaho,Gooding,11,0,2,0,9,46,10,31,5,0
Idaho,Idaho,8,0,2,0,6,91,19,65,7,1
Idaho,Jerome,3,0,0,0,3,70,18,45,7,0
Idaho,Latah,23,0,6,0,17,157,72,76,9,2
Idaho,Lemhi,5,0,1,0,4,37,8,25,4,1
Idaho,Lewis,5,0,0,0,5,36,13,22,1,1
Idaho,Lincoln,5,0,1,0,4,13,3,8,2,0
Idaho,Madison,9,0,6,0,3,74,24,49,1,0
Idaho,Minidoka,3,0,1,0,2,145,45,91,9,0
Idaho,Oneida,4,0,0,0,4,25,9,15,1,0
Idaho,Payette,23,0,4,1,18,102,36,60,6,0
Idaho,Shoshone,34,0,9,0,25,160,50,102,8,0
Idaho,Teton,1,0,1,0,0,78,14,62,2,2
Idaho,Twin Falls,35,0,3,1,31,205,78,104,23,6
Idaho,Valley,16,0,6,0,10,73,22,47,4,2
Idaho,Washington,2,0,0,0,2,16,9,7,0,0
Illinois,Bond,6,0,0,0,6,142,46,91,5,0
Illinois,Boone,21,0,5,0,16,295,72,211,12,137
Illinois,Champaign,148,4,24,5,115,531,157,350,24,13
Illinois,Clinton,9,0,5,0,4,162,19,141,2,0
Illinois,De Kalb,33,0,8,1,24,268,58,199,11,2
Illinois,Du Page,79,0,11,13,55,"1,334",296,"1,006",32,0
Illinois,Grundy,2,0,0,0,2,210,58,148,4,3
Illinois,Henry,0,0,0,0,0,79,19,56,4,0
Illinois,Jersey,28,0,9,1,18,137,31,105,1,0
Illinois,Kendall,63,1,9,3,50,399,109,283,7,7
Illinois,Lake,83,2,13,10,58,"1,714",459,"1,178",77,15
Illinois,Macon,66,0,9,0,57,432,147,273,12,1
Illinois,Macoupin,10,0,3,0,7,245,75,167,3,2
Illinois,Madison,90,1,8,5,76,"1,108",316,766,26,4
Illinois,Marshall,0,0,0,0,0,45,17,26,2,0
Illinois,McLean,42,0,15,4,23,206,67,122,17,3
Illinois,Mercer,26,0,8,0,18,152,57,88,7,0
Illinois,Peoria,180,2,40,19,119,743,180,522,41,12
Illinois,Piatt,22,0,6,0,16,121,33,85,3,1
Illinois,Rock Island,51,0,11,4,36,313,95,209,9,1
Illinois,Sangamon,170,1,29,19,121,944,406,499,39,14
Illinois,Stark,11,0,2,0,9,72,18,50,4,3
Illinois,St. Clair,85,1,23,15,46,"1,050",281,679,90,17
Illinois,Tazewell,1,0,0,0,1,243,85,142,16,1
Illinois,Vermilion,69,0,13,4,52,487,168,304,15,0
Illinois,Winnebago,120,1,22,16,81,"1,200",399,735,66,3
Illinois,Woodford,4,0,0,1,3,141,33,101,7,0
Illinois,Adams,22,0,3,0,19,223,63,151,9,0
Illinois,Bureau,15,0,0,0,15,221,61,157,3,1
Illinois,Cass,2,0,0,0,2,64,27,36,1,0
Illinois,Christian,72,0,0,0,72,148,28,113,7,3
Illinois,Clark,3,0,0,0,3,72,33,37,2,2
Illinois,Clay,4,0,0,0,4,64,20,43,1,8
Illinois,Coles,5,0,0,0,5,105,24,77,4,1
Illinois,Crawford,1,0,0,0,1,59,23,33,3,0
Illinois,Douglas,13,0,0,0,13,28,3,24,1,0
Illinois,Edgar,26,0,5,0,21,65,29,32,4,0
Illinois,Effingham,9,0,0,0,9,166,54,99,13,2
Illinois,Franklin,12,0,0,1,11,283,102,172,9,4
Illinois,Fulton,8,0,0,0,8,133,34,89,10,0
Illinois,Gallatin,3,0,0,0,3,66,19,46,1,0
Illinois,Iroquois,5,0,0,0,5,150,75,73,2,0
Illinois,Jackson,47,0,11,5,31,336,162,161,13,3
Illinois,Jefferson,52,0,4,2,46,339,130,177,32,7
Illinois,Johnson,23,0,1,0,22,105,28,67,10,1
Illinois,La Salle,32,0,15,1,16,400,130,258,12,10
Illinois,Lawrence,15,0,0,0,15,24,14,9,1,0
Illinois,Livingston,15,0,6,2,7,278,54,215,9,47
Illinois,Marion,18,0,8,1,9,277,93,165,19,0
Illinois,Mason,20,0,5,0,15,132,31,99,2,2
Illinois,Massac,9,0,0,0,9,146,49,92,5,1
Illinois,McDonough,6,0,0,0,6,91,31,58,2,1
Illinois,Montgomery,108,0,0,0,108,153,74,79,0,0
Illinois,Morgan,10,1,2,0,7,112,42,66,4,3
Illinois,Moultrie,8,0,2,1,5,54,13,41,0,0
Illinois,Ogle,13,0,6,0,7,308,74,221,13,1
Illinois,Perry,22,3,1,2,16,88,50,38,0,0
Illinois,Pike,1,0,1,0,0,7,3,4,0,0
Illinois,Pope,13,0,0,0,13,45,25,19,1,0
Illinois,Pulaski,79,0,5,2,72,104,38,55,11,0
Illinois,Putnam,4,0,3,0,1,48,13,35,0,0
Illinois,Richland,6,0,1,1,4,91,32,52,7,0
Illinois,Schuyler,5,0,0,0,5,10,2,8,0,0
Illinois,Shelby,12,0,0,0,12,66,28,38,0,0
Illinois,Stephenson,6,1,1,1,3,208,56,144,8,1
Illinois,Union,15,0,2,0,13,107,18,82,7,0
Illinois,Warren,11,0,0,0,11,89,31,56,2,0
Illinois,Washington,37,0,0,0,37,66,27,38,1,0
Illinois,White,6,0,0,0,6,168,53,113,2,3
Illinois,Whiteside,22,0,11,0,11,233,81,144,8,0
Illinois,Williamson,9,0,1,1,7,359,139,207,13,8
Indiana,Allen,65,2,14,10,39,872,187,635,50,0
Indiana,Bartholomew,30,0,10,1,19,497,138,322,37,1
Indiana,Boone,1,0,0,1,0,170,42,118,10,0
Indiana,Brown,2,0,1,0,1,97,42,54,1,1
Indiana,Carroll,12,0,3,0,9,174,63,98,13,
Indiana,Clark,70,0,10,8,52,745,268,435,42,3
Indiana,Delaware,19,0,6,1,12,490,113,316,61,0
Indiana,Elkhart,42,1,9,23,9,"1,646",533,987,126,13
Indiana,Floyd,0,0,0,0,0,651,150,469,32,1
Indiana,Franklin,1,0,0,0,1,126,80,41,5,3
Indiana,Gibson,5,0,0,1,4,139,31,105,3,6
Indiana,Greene,6,0,3,1,2,159,47,99,13,1
Indiana,Hancock,11,0,3,3,5,286,78,192,16,0
Indiana,Harrison,11,1,0,3,7,422,106,298,18,
Indiana,Howard,37,0,4,3,30,453,208,230,15,0
Indiana,Lake,32,1,3,15,13,"1,023",176,773,74,0
Indiana,La Porte,28,0,6,9,13,816,312,458,46,1
Indiana,Madison,30,0,4,3,23,478,200,246,32,0
Indiana,Monroe,60,3,12,6,39,"1,025",349,613,63,3
Indiana,Newton,14,0,2,0,12,206,77,117,12,4
Indiana,Porter,42,0,0,4,38,771,124,604,43,1
Indiana,Putnam,9,2,1,1,5,245,106,114,25,2
Indiana,Shelby,28,0,4,2,22,279,103,157,19,2
Indiana,St. Joseph,116,1,13,21,81,"2,107",603,"1,440",64,0
Indiana,Sullivan,13,0,0,0,13,187,43,121,23,0
Indiana,Tippecanoe,31,0,9,6,16,909,253,608,48,6
Indiana,Tipton,9,0,2,1,6,71,24,42,5,0
Indiana,Vanderburgh6,,2,7,9,,790,124,631,35,4
Indiana,Warrick,92,0,4,0,88,600,85,490,25,3
Indiana,Wells,2,0,1,0,1,150,40,102,8,0
Indiana,Blackford,4,0,0,0,4,57,14,39,4,0
Indiana,Cass,10,0,2,0,8,216,34,177,5,0
Indiana,Clinton,11,0,1,3,7,360,76,264,20,0
Indiana,Daviess,7,0,0,1,6,103,35,55,13,3
Indiana,Fulton,16,0,4,1,11,94,38,50,6,3
Indiana,Grant,9,0,4,4,1,384,131,224,29,
Indiana,Henry,6,0,4,1,1,566,193,345,28,0
Indiana,Huntington,9,1,1,4,3,131,37,87,7,0
Indiana,Jackson,18,0,2,0,16,412,105,294,13,3
Indiana,Jay,4,0,0,0,4,104,24,72,8,0
Indiana,Jennings,21,0,4,1,16,310,137,154,19,0
Indiana,Knox,0,0,0,0,0,0,0,0,0,0
Indiana,Kosciusko,34,0,4,2,28,710,133,539,38,2
Indiana,LaGrange,6,0,0,4,2,202,47,134,21,0
Indiana,Lawrence,13,0,9,0,4,305,130,160,15,5
Indiana,Marshall6,,0,5,0,,,110,,16,0
Indiana,Martin,0,0,0,0,0,70,15,48,7,0
Indiana,Montgomery,24,0,1,1,22,447,178,259,10,0
Indiana,Noble,16,0,3,0,13,168,78,82,8,1
Indiana,Parke,0,0,0,0,0,140,37,100,3,2
Indiana,Pulaski,46,0,3,0,43,179,43,123,13,4
Indiana,Randolph,1,1,0,0,0,272,92,167,13,2
Indiana,Ripley,9,0,1,0,8,229,64,157,8,1
Indiana,Rush,2,0,0,0,2,268,67,193,8,1
Indiana,Scott,12,0,0,0,12,137,54,76,7,1
Indiana,Starke,30,0,5,0,25,442,81,324,37,7
Indiana,Steuben,19,0,6,5,8,467,123,329,15,2
Indiana,Wayne,0,0,0,0,0,166,64,98,4,2
Iowa,Black Hawk,34,0,12,1,21,157,60,84,13,0
Iowa,Bremer,12,0,1,0,11,43,14,25,4,1
Iowa,Dallas,18,0,2,0,16,136,29,93,14,2
Iowa,Dubuque,63,0,3,0,60,209,86,103,20,4
Iowa,Grundy,3,0,0,0,3,83,25,57,1,1
Iowa,Harrison,6,0,0,1,5,98,35,56,7,0
Iowa,Johnson,52,1,7,0,44,218,75,125,18,2
Iowa,Jones,0,0,0,0,0,88,19,61,8,0
Iowa,Linn,23,0,7,0,16,364,167,167,30,4
Iowa,Mills,30,0,9,1,20,206,77,110,19,2
Iowa,Polk,104,0,9,9,86,668,215,380,73,3
Iowa,Pottawattamie,39,0,3,2,34,437,155,235,47,2
Iowa,Scott,24,0,0,0,24,128,33,86,9,1
Iowa,Story,17,0,5,0,12,177,67,98,12,1
Iowa,Warren,46,0,6,2,38,246,83,144,19,4
Iowa,Washington,34,0,13,0,21,85,21,59,5,0
Iowa,Woodbury,19,0,0,0,19,130,52,71,7,0
Iowa,Adair,5,0,0,0,5,54,19,33,2,0
Iowa,Adams,26,2,1,0,23,57,25,30,2,0
Iowa,Appanoose,13,0,0,0,13,82,34,43,5,0
Iowa,Boone,8,0,1,0,7,12,7,5,0,0
Iowa,Buchanan,5,0,0,0,5,122,33,84,5,0
Iowa,Buena Vista,7,0,0,0,7,63,21,39,3,4
Iowa,Butler,6,0,1,0,5,5,3,2,0,0
Iowa,Calhoun,6,0,1,0,5,74,14,53,7,0
Iowa,Cass,15,0,1,0,14,69,24,41,4,1
Iowa,Cedar,8,0,1,0,7,95,12,77,6,3
Iowa,Cerro Gordo,6,0,0,0,6,152,53,93,6,1
Iowa,Clarke,7,0,0,0,7,40,12,28,0,0
Iowa,Clay,10,0,3,0,7,38,19,16,3,1
Iowa,Clayton,7,0,1,0,6,54,13,37,4,0
Iowa,Clinton,24,0,1,0,23,184,100,75,9,1
Iowa,Davis,9,1,0,0,8,9,3,6,0,0
Iowa,Delaware,15,0,2,0,13,24,14,9,1,0
Iowa,Des Moines,14,0,1,0,13,101,32,63,6,1
Iowa,Fayette,10,0,2,0,8,39,9,25,5,0
Iowa,Floyd,1,0,0,0,1,23,7,13,3,0
Iowa,Hamilton,14,0,0,0,14,72,37,33,2,0
Iowa,Hancock,4,0,1,0,3,75,48,26,1,0
Iowa,Hardin,10,0,0,0,10,97,39,48,10,2
Iowa,Henry,17,0,0,1,16,85,31,47,7,4
Iowa,Howard,6,0,2,0,4,66,24,41,1,1
Iowa,Humboldt,0,0,0,0,0,35,21,11,3,0
Iowa,Ida,2,0,0,0,2,55,13,42,0,0
Iowa,Iowa,15,1,3,0,11,93,20,59,14,0
Iowa,Jasper,37,0,2,0,35,151,72,62,17,0
Iowa,Jefferson,4,0,0,1,3,66,19,40,7,2
Iowa,Kossuth,8,0,1,0,7,69,41,27,1,0
Iowa,Lee,27,1,0,0,26,106,43,40,23,1
Iowa,Louisa,10,0,0,0,10,74,25,44,5,1
Iowa,Lucas,6,1,2,1,2,59,19,35,5,4
Iowa,Lyon,20,2,2,1,15,56,13,36,7,0
Iowa,Mahaska,21,0,0,0,21,83,40,39,4,0
Iowa,Marion,28,0,9,0,19,125,58,56,11,1
Iowa,Marshall,15,0,1,0,14,117,59,55,3,2
Iowa,Mitchell,3,0,0,0,3,12,7,4,1,0
Iowa,Monroe,4,0,0,0,4,22,8,14,0,0
Iowa,Muscatine,17,0,3,0,14,110,45,53,12,0
Iowa,O'Brien,5,0,0,0,5,45,19,24,2,0
Iowa,Osceola,1,0,0,0,1,15,4,6,5,0
Iowa,Page,3,0,0,0,3,56,9,45,2,1
Iowa,Palo Alto,11,0,0,0,11,48,19,27,2,1
Iowa,Plymouth,10,0,0,0,10,47,15,27,5,0
Iowa,Pocahontas,6,0,0,0,6,39,15,21,3,2
Iowa,Poweshiek,4,0,1,0,3,110,40,61,9,2
Iowa,Sioux,18,0,1,0,17,77,37,35,5,1
Iowa,Tama,36,0,1,0,35,140,74,57,9,1
Iowa,Taylor,1,0,0,0,1,35,14,18,3,0
Iowa,Union,3,0,0,0,3,32,11,14,7,1
Iowa,Wapello,15,0,0,0,15,105,43,53,9,0
Iowa,Wayne,4,0,0,0,4,31,13,17,1,1
Iowa,Webster,35,0,1,1,33,221,93,110,18,1
Iowa,Winneshiek,0,0,0,0,0,25,6,19,0,0
Iowa,Worth,2,0,0,0,2,108,32,71,5,0
Iowa,Wright,4,1,0,0,3,32,13,19,0,0
Kansas,Butler,35,1,4,0,30,451,151,271,29,9
Kansas,Doniphan,5,0,1,0,4,54,19,34,1,0
Kansas,Douglas,25,0,3,1,21,233,67,159,7,4
Kansas,Franklin,35,0,6,0,29,212,103,97,12,9
Kansas,Geary,6,0,1,0,5,32,8,23,1,1
Kansas,Harvey,9,0,0,2,7,102,31,63,8,0
Kansas,Jackson,22,0,2,1,19,128,46,71,11,2
Kansas,Jefferson,27,0,1,0,26,424,101,290,33,8
Kansas,Johnson,40,0,6,2,32,294,68,204,22,5
Kansas,Leavenworth,62,0,3,2,57,353,149,171,33,11
Kansas,Miami,18,0,0,1,17,237,103,119,15,11
Kansas,Osage,12,0,1,0,11,85,29,46,10,2
Kansas,Pottawatomie,35,0,0,2,33,251,93,144,14,4
Kansas,Riley County Police Department,187,2,29,16,140,"1,400",244,"1,139",17,18
Kansas,Sedgwick,150,0,10,5,135,792,246,486,60,9
Kansas,Shawnee,71,0,5,6,60,"1,163",302,802,59,17
Kansas,Sumner,9,0,1,1,7,127,42,78,7,0
Kansas,Wabaunsee,16,0,0,1,15,77,26,44,7,2
Kansas,Wyandotte,4,0,0,1,3,11,4,7,0,2
Kansas,Allen,18,1,3,0,14,79,31,43,5,6
Kansas,Anderson,8,0,2,1,5,68,32,29,7,0
Kansas,Atchison,4,0,1,0,3,14,11,1,2,0
Kansas,Barber,3,0,0,0,3,16,3,13,0,0
Kansas,Barton,31,0,5,0,26,134,47,77,10,0
Kansas,Bourbon,11,0,2,0,9,100,56,39,5,8
Kansas,Brown,10,0,3,0,7,49,15,31,3,0
Kansas,Chautauqua,2,0,0,0,2,11,6,5,0,1
Kansas,Cherokee,33,0,0,0,33,206,91,101,14,17
Kansas,Cheyenne,2,0,0,0,2,19,5,9,5,0
Kansas,Clark,2,0,0,0,2,25,4,20,1,0
Kansas,Clay,4,0,1,0,3,27,11,12,4,2
Kansas,Cloud,9,1,2,0,6,56,17,35,4,0
Kansas,Coffey,8,0,4,0,4,44,13,25,6,0
Kansas,Cowley,34,0,2,1,31,169,67,95,7,0
Kansas,Crawford,18,1,1,2,14,253,79,158,16,21
Kansas,Dickinson,13,1,2,0,10,125,56,59,10,4
Kansas,Edwards,1,0,0,0,1,29,8,18,3,1
Kansas,Ellis,14,0,2,1,11,78,22,53,3,2
Kansas,Ellsworth,4,0,0,0,4,45,13,27,5,1
Kansas,Finney,23,0,5,0,18,255,74,170,11,2
Kansas,Ford,27,1,6,3,17,123,25,87,11,1
Kansas,Graham,0,0,0,0,0,30,9,20,1,0
Kansas,Grant,2,0,0,0,2,23,8,13,2,0
Kansas,Gray,2,0,0,0,2,34,8,26,0,0
Kansas,Greenwood,9,0,4,1,4,78,24,46,8,1
Kansas,Harper,7,0,1,0,6,20,7,11,2,0
Kansas,Hodgeman,2,0,1,0,1,33,10,21,2,0
Kansas,Kingman,3,0,0,0,3,51,17,29,5,1
Kansas,Kiowa,2,0,1,0,1,57,19,36,2,0
Kansas,Labette,14,0,1,0,13,103,40,52,11,2
Kansas,Lincoln,6,0,0,0,6,40,14,25,1,0
Kansas,Logan,1,0,0,0,1,13,4,9,0,0
Kansas,Lyon,8,0,2,0,6,108,10,95,3,3
Kansas,Marion,6,0,0,0,6,6,1,4,1,0
Kansas,Marshall,1,0,0,0,1,41,24,15,2,0
Kansas,McPherson,14,0,4,0,10,93,42,45,6,3
Kansas,Montgomery,42,0,2,0,40,162,58,88,16,8
Kansas,Morris,8,0,0,0,8,42,14,26,2,2
Kansas,Morton,8,0,0,0,8,30,11,18,1,1
Kansas,Nemaha,16,0,0,0,16,49,16,30,3,1
Kansas,Neosho,9,1,5,0,3,105,46,55,4,3
Kansas,Ness,4,0,1,0,3,16,3,10,3,0
Kansas,Norton,1,0,0,0,1,20,16,4,0,0
Kansas,Osborne,2,0,0,0,2,18,9,8,1,0
Kansas,Ottawa,6,0,0,0,6,71,21,50,0,0
Kansas,Pawnee,1,0,0,0,1,20,3,15,2,0
Kansas,Phillips,1,0,0,0,1,24,10,13,1,3
Kansas,Pratt,13,0,1,1,11,79,18,58,3,0
Kansas,Reno,40,0,1,0,39,337,151,169,17,3
Kansas,Republic,5,0,0,0,5,28,3,25,0,2
Kansas,Rice,7,0,2,0,5,52,24,25,3,0
Kansas,Rush,7,0,4,0,3,21,6,14,1,0
Kansas,Russell,10,0,1,0,9,69,29,31,9,0
Kansas,Saline,36,6,5,0,25,175,86,77,12,9
Kansas,Seward,14,0,2,0,12,42,15,25,2,0
Kansas,Sherman,1,0,1,0,0,11,1,8,2,0
Kansas,Smith,1,0,0,0,1,15,4,10,1,0
Kansas,Stafford,7,0,0,0,7,24,5,18,1,0
Kansas,Thomas,9,0,1,0,8,27,14,11,2,1
Kansas,Washington,1,0,0,0,1,15,6,6,3,0
Kansas,Wichita,6,1,0,0,5,32,11,19,2,0
Kansas,Wilson,4,0,0,2,2,50,21,22,7,1
Kansas,Woodson,3,0,1,0,2,66,23,40,3,3
Kentucky,Boone,63,2,12,14,35,"1,496",350,"1,086",60,3
Kentucky,Bourbon,0,0,0,0,0,48,19,29,0,0
Kentucky,Boyd,23,0,2,8,13,210,62,139,9,0
Kentucky,Bracken,1,0,0,0,1,103,53,47,3,0
Kentucky,Bullitt,28,1,7,4,16,703,303,356,44,2
Kentucky,Christian,14,1,2,3,8,393,173,193,27,4
Kentucky,Clark,5,0,0,2,3,194,83,102,9,0
Kentucky,Edmonson,3,0,1,0,2,52,23,27,2,0
Kentucky,Gallatin,1,0,0,0,1,22,9,10,3,0
Kentucky,Grant,2,0,1,0,1,161,68,85,8,2
Kentucky,Greenup,3,1,2,0,0,48,37,9,2,0
Kentucky,Hancock,0,0,0,0,0,24,8,15,1,0
Kentucky,Hardin,2,0,0,1,1,83,34,44,5,0
Kentucky,Henderson,9,0,2,1,6,165,68,84,13,1
Kentucky,Henry,0,0,0,0,0,4,4,0,0,1
Kentucky,Jessamine,12,0,2,1,9,294,121,157,16,0
Kentucky,Kenton,1,0,0,0,1,2,0,2,0,0
Kentucky,Kenton County Police Department,23,0,1,3,19,186,60,120,6,2
Kentucky,Larue,1,0,1,0,0,40,27,11,2,0
Kentucky,McLean,2,0,0,1,1,35,16,12,7,0
Kentucky,Meade,4,0,0,2,2,108,68,36,4,0
Kentucky,Nelson,16,1,1,1,13,265,134,116,15,0
Kentucky,Oldham,0,0,0,0,0,4,1,3,0,0
Kentucky,Oldham County Police Department,33,0,11,10,12,400,157,226,17,1
Kentucky,Pendleton,2,0,2,0,0,149,47,85,17,2
Kentucky,Scott,11,0,1,3,7,205,89,106,10,1
Kentucky,Shelby,16,0,3,5,8,373,96,254,23,6
Kentucky,Spencer,0,0,0,0,0,23,15,8,0,0
Kentucky,Trigg,5,0,0,2,3,68,30,35,3,0
Kentucky,Trimble,0,0,0,0,0,21,13,8,0,0
Kentucky,Warren,24,0,7,3,14,434,171,232,31,2
Kentucky,Webster,2,0,1,0,1,14,6,4,4,0
Kentucky,Woodford,0,0,0,0,0,22,1,21,0,0
Kentucky,Adair,1,0,1,0,0,32,18,12,2,0
Kentucky,Allen,14,0,10,0,4,129,61,62,6,2
Kentucky,Anderson,5,0,2,1,2,89,38,49,2,0
Kentucky,Ballard,5,0,0,1,4,200,54,137,9,3
Kentucky,Barren,8,0,0,2,6,148,85,44,19,1
Kentucky,Bell,3,0,0,0,3,74,21,38,15,0
Kentucky,Boyle,7,0,0,0,7,60,23,33,4,0
Kentucky,Breckinridge,2,1,0,1,0,38,21,12,5,0
Kentucky,Butler,1,0,0,0,1,17,6,5,6,0
Kentucky,Caldwell,4,0,0,0,4,82,39,37,6,1
Kentucky,Calloway,13,1,4,1,7,416,173,225,18,1
Kentucky,Carlisle,0,0,0,0,0,12,5,6,1,0
Kentucky,Carter,3,0,0,0,3,36,14,16,6,1
Kentucky,Casey,3,0,0,1,2,121,76,41,4,0
Kentucky,Clay,12,0,0,1,11,96,23,57,16,0
Kentucky,Crittenden,0,0,0,0,0,15,7,7,1,1
Kentucky,Cumberland,0,0,0,0,0,7,1,5,1,0
Kentucky,Estill,9,0,0,4,5,108,53,51,4,0
Kentucky,Fleming,0,0,0,0,0,32,14,15,3,0
Kentucky,Floyd,0,0,0,0,0,103,41,51,11,1
Kentucky,Franklin,13,0,4,4,5,177,67,103,7,0
Kentucky,Fulton,3,0,0,0,3,33,8,21,4,2
Kentucky,Garrard,0,0,0,0,0,63,17,39,7,0
Kentucky,Graves,15,0,3,3,9,188,92,87,9,0
Kentucky,Grayson,1,0,0,1,0,119,44,62,13,0
Kentucky,Green,1,0,1,0,0,4,3,1,0,0
Kentucky,Harlan,10,0,2,1,7,78,29,49,0,3
Kentucky,Harrison,11,0,0,6,5,244,106,133,5,0
Kentucky,Hart,2,0,0,0,2,15,8,5,2,0
Kentucky,Hopkins,21,0,14,2,5,274,114,133,27,1
Kentucky,Jackson,1,0,0,1,0,99,43,50,6,0
Kentucky,Johnson,2,1,1,0,0,34,12,11,11,0
Kentucky,Knott,0,0,0,0,0,22,6,14,2,0
Kentucky,Knox,7,0,1,0,6,229,121,94,14,1
Kentucky,Laurel,11,0,1,1,9,287,125,132,30,4
Kentucky,Lawrence,3,0,0,2,1,58,27,22,9,0
Kentucky,Letcher,6,0,1,1,4,31,19,11,1,0
Kentucky,Lewis,5,0,0,2,3,59,42,13,4,2
Kentucky,Lincoln,6,0,0,3,3,90,65,19,6,0
Kentucky,Livingston,3,0,2,0,1,100,47,44,9,0
Kentucky,Logan,10,0,4,1,5,180,78,88,14,3
Kentucky,Lyon,0,0,0,0,0,62,36,23,3,0
Kentucky,Madison,17,0,1,6,10,514,159,340,15,0
Kentucky,Magoffin,5,0,1,2,2,44,11,29,4,0
Kentucky,Marion,2,0,0,0,2,79,40,34,5,1
Kentucky,Marshall,26,0,7,2,17,334,143,172,19,1
Kentucky,Martin,3,0,0,1,2,68,24,31,13,0
Kentucky,Mason,5,0,0,0,5,145,87,53,5,0
Kentucky,McCracken,38,2,12,7,17,589,227,325,37,1
Kentucky,McCreary,9,1,1,5,2,172,90,70,12,0
Kentucky,Menifee,0,0,0,0,0,30,10,19,1,0
Kentucky,Mercer,4,2,1,0,1,78,45,28,5,1
Kentucky,Metcalfe,1,0,0,1,0,54,11,35,8,1
Kentucky,Montgomery,24,0,1,10,13,509,228,258,23,1
Kentucky,Muhlenberg,1,0,0,0,1,37,12,18,7,0
Kentucky,Ohio,6,1,1,0,4,112,48,56,8,1
Kentucky,Owen,0,0,0,0,0,64,34,27,3,0
Kentucky,Perry,13,0,0,1,12,26,4,10,12,0
Kentucky,Pike,1,0,0,1,0,27,11,15,1,0
Kentucky,Powell,1,0,0,0,1,83,39,40,4,0
Kentucky,Pulaski,16,2,5,4,5,642,325,291,26,2
Kentucky,Rockcastle,4,0,0,3,1,71,37,25,9,0
Kentucky,Rowan,5,0,1,1,3,55,13,38,4,0
Kentucky,Russell,4,0,0,0,4,31,13,15,3,0
Kentucky,Simpson,9,0,4,1,4,104,45,54,5,0
Kentucky,Taylor,8,0,2,1,5,182,80,100,2,2
Kentucky,Todd,0,0,0,0,0,3,0,3,0,0
Kentucky,Union,11,1,2,3,5,38,11,23,4,1
Kentucky,Washington,0,0,0,0,0,25,13,9,3,1
Kentucky,Wayne,7,0,0,0,7,52,28,17,7,0
Louisiana,Ascension,371,5,23,42,301,"2,657",738,"1,727",192,1
Louisiana,Bossier,92,0,5,2,85,535,87,417,31,0
Louisiana,Caddo,111,4,10,7,90,843,230,567,46,2
Louisiana,Calcasieu,442,9,77,40,316,"3,847",968,"2,614",265,13
Louisiana,Cameron,13,0,1,1,11,139,35,96,8,3
Louisiana,De Soto,139,2,2,4,131,269,79,149,41,1
Louisiana,East Baton Rouge,539,10,19,208,302,"7,767","2,060","5,448",259,20
Louisiana,East Feliciana,1,0,0,0,1,64,17,44,3,0
Louisiana,Grant,18,0,0,0,18,267,74,182,11,0
Louisiana,Jefferson,"1,870",52,67,431,"1,320","12,782","2,809","8,896","1,077",130
Louisiana,Lafayette,339,3,15,40,281,"1,593",431,"1,055",107,
Louisiana,Lafourche,78,2,2,23,51,"1,620",404,"1,154",62,1
Louisiana,Livingston,202,6,7,29,160,"2,478",688,"1,642",148,12
Louisiana,Ouachita,159,8,9,18,124,"2,651",913,"1,654",84,1
Louisiana,Plaquemines,38,0,0,1,37,284,44,225,15,2
Louisiana,Pointe Coupee,106,1,8,5,92,320,107,206,7,4
Louisiana,Rapides,281,4,23,9,245,"2,006",653,"1,198",155,2
Louisiana,St. Bernard3,100,0,12,12,76,,330,986,,7
Louisiana,St. Charles,121,3,7,24,87,"1,413",366,959,88,16
Louisiana,St. Helena,88,2,0,2,84,265,103,134,28,0
Louisiana,St. John the Baptist,87,3,5,44,35,"1,235",327,813,95,0
Louisiana,St. Martin,126,1,1,9,115,519,48,464,7,
Louisiana,St. Tammany,275,7,19,25,224,"2,374",568,"1,658",148,15
Louisiana,Terrebonne,369,6,27,35,301,"2,998",490,"2,315",193,12
Louisiana,West Baton Rouge,81,0,6,11,64,433,46,371,16,0
Louisiana,West Feliciana,37,2,2,3,30,167,54,105,8,1
Louisiana,Allen,26,1,8,1,16,392,87,302,3,0
Louisiana,Assumption,108,0,0,2,106,431,123,272,36,0
Louisiana,Avoyelles,69,2,21,1,45,390,124,243,23,1
Louisiana,Beauregard,27,0,0,1,26,308,118,159,31,0
Louisiana,Bienville,20,0,0,4,16,183,47,125,11,
Louisiana,Caldwell,26,0,0,5,21,312,106,177,29,1
Louisiana,Catahoula,224,0,16,1,207,236,56,171,9,0
Louisiana,Claiborne,66,1,13,2,50,225,84,124,17,34
Louisiana,Concordia,60,0,6,3,51,251,60,182,9,0
Louisiana,East Carroll,15,0,0,3,12,60,20,33,7,1
Louisiana,Evangeline,27,0,4,1,22,448,79,362,7,0
Louisiana,Franklin,11,0,1,0,10,202,85,107,10,0
Louisiana,Iberia,405,3,18,118,266,"2,177",838,"1,245",94,
Louisiana,Jackson,2,0,0,0,2,134,54,77,3,0
Louisiana,Jefferson Davis,51,0,9,1,41,347,37,275,35,0
Louisiana,La Salle,23,0,0,1,22,91,11,79,1,1
Louisiana,Lincoln,65,0,5,2,58,273,139,129,5,0
Louisiana,Madison,33,1,0,0,32,100,36,56,8,0
Louisiana,Morehouse3,25,0,0,2,23,,56,,22,1
