State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
New York,Seneca,8,0,0,1,7,50,3,45,2,0
New York,St. Lawrence,12,0,1,1,10,39,8,28,3,1
New York,Sullivan,30,0,6,4,20,295,40,247,8,1
New York,Wyoming,14,1,6,1,6,117,18,95,4,0
North Carolina,Alamance,,0,,6,90,677,296,342,39,3
North Carolina,Buncombe,,1,,29,115,"1,450",500,774,176,12
North Carolina,Cabarrus,,1,,18,27,595,171,406,18,5
North Carolina,Catawba,,2,,15,81,"1,112",362,645,105,7
North Carolina,Chatham,,1,,5,61,552,239,288,25,2
North Carolina,Craven,,0,,7,107,791,309,423,59,4
North Carolina,Cumberland,,2,,66,338,"2,512",797,"1,555",160,41
North Carolina,Currituck,,1,,3,36,312,73,231,8,0
North Carolina,Davidson,,6,,30,76,"1,563",808,601,154,8
North Carolina,Davie,,1,,6,65,471,169,286,16,1
North Carolina,Gaston,,0,,0,14,1,0,0,1,0
North Carolina,Granville,,0,,7,45,467,197,239,31,4
North Carolina,Guilford,,3,,29,160,969,336,560,73,11
North Carolina,Haywood,,0,,4,113,927,402,440,85,2
North Carolina,Hoke,,1,,8,12,943,331,531,81,0
North Carolina,Johnston,,6,,21,169,"1,564",465,986,113,3
North Carolina,Madison,,0,,0,17,163,66,84,13,2
North Carolina,New Hanover,,1,,20,85,"1,320",278,983,59,13
North Carolina,Orange,,1,,7,52,510,178,304,28,2
North Carolina,Pamlico,,1,,3,14,191,39,134,18,1
North Carolina,Person,,0,,2,45,295,122,154,19,1
North Carolina,Pitt,,2,,24,169,890,276,562,52,5
North Carolina,Rockingham,,2,,7,26,720,280,395,45,0
North Carolina,Stokes,,0,,0,61,685,180,437,68,2
North Carolina,Yadkin,,1,,4,92,555,231,285,39,3
North Carolina,Beaufort,,1,,8,29,470,186,264,20,6
North Carolina,Bertie,,0,,4,14,123,40,67,16,0
North Carolina,Chowan,,1,,0,16,131,52,72,7,0
North Carolina,Clay,,0,,1,15,258,101,142,15,2
North Carolina,Graham,,1,,2,21,235,64,149,22,0
North Carolina,Greene,,3,,8,23,328,169,145,14,0
North Carolina,Halifax,,11,,22,59,539,297,210,32,7
North Carolina,Hertford,,4,,9,25,201,87,105,9,6
North Carolina,Jackson,,0,,8,43,813,443,310,60,2
North Carolina,Martin,,2,,7,42,282,121,136,25,3
North Carolina,McDowell,,4,,7,23,836,229,493,114,8
North Carolina,Montgomery,,0,,3,38,254,109,126,19,5
North Carolina,Moore,,2,,4,67,631,286,323,22,
North Carolina,Pasquotank,,2,,2,42,250,103,142,5,0
North Carolina,Perquimans,,0,,1,8,82,38,41,3,1
North Carolina,Polk,,1,,0,6,207,69,123,15,2
North Carolina,Rutherford,,2,,4,108,915,492,322,101,10
North Carolina,Sampson,,3,,17,96,854,424,344,86,6
North Carolina,Transylvania,,1,,2,15,236,87,143,6,2
North Carolina,Tyrrell,,0,,1,5,30,11,18,1,0
North Carolina,Watauga,,0,,1,10,253,38,204,11,1
North Carolina,Wilkes,,3,,7,143,694,287,356,51,12
North Carolina,Yancey,,0,,3,10,71,29,32,10,2
North Dakota,Burleigh,21,0,6,0,15,170,64,84,22,0
North Dakota,Cass,18,0,8,1,9,138,53,69,16,0
North Dakota,Grand Forks,13,0,5,3,5,86,13,64,9,0
North Dakota,Morton,6,0,3,0,3,118,15,93,10,0
North Dakota,Oliver,1,0,1,0,0,1,0,1,0,0
North Dakota,Adams,2,0,0,0,2,19,4,14,1,0
North Dakota,Barnes,4,0,1,0,3,12,5,4,3,0
North Dakota,Benson,0,0,0,0,0,12,1,5,6,0
North Dakota,Billings,0,0,0,0,0,13,0,11,2,0
North Dakota,Bottineau,5,0,2,0,3,67,27,27,13,0
North Dakota,Bowman,2,0,0,0,2,2,0,1,1,0
North Dakota,Burke,0,0,0,0,0,4,0,2,2,0
North Dakota,Cavalier,2,0,1,0,1,21,5,8,8,2
North Dakota,Dickey,5,0,1,0,4,9,2,7,0,0
North Dakota,Divide,0,0,0,0,0,8,2,5,1,0
North Dakota,Dunn,8,0,0,0,8,20,2,10,8,0
North Dakota,Eddy,1,0,0,0,1,21,0,17,4,0
North Dakota,Emmons,1,0,1,0,0,38,10,27,1,0
North Dakota,Foster,0,0,0,0,0,9,3,5,1,0
North Dakota,Golden Valley,1,0,1,0,0,1,0,1,0,0
North Dakota,Grant,0,0,0,0,0,8,5,3,0,1
North Dakota,Griggs,0,0,0,0,0,9,2,5,2,0
North Dakota,Hettinger,6,0,2,0,4,24,6,17,1,0
North Dakota,Kidder,1,0,1,0,0,4,3,1,0,0
North Dakota,Lamoure,2,0,0,0,2,9,0,9,0,0
North Dakota,Logan,0,0,0,0,0,0,0,0,0,0
North Dakota,McHenry,4,0,0,0,4,33,17,12,4,0
North Dakota,McIntosh,0,0,0,0,0,1,0,1,0,0
North Dakota,McKenzie,30,0,11,0,19,179,24,127,28,1
North Dakota,McLean,4,0,1,0,3,70,12,50,8,0
North Dakota,Mercer,4,0,1,0,3,25,5,17,3,0
North Dakota,Mountrail,7,0,3,1,3,62,7,47,8,0
North Dakota,Nelson,2,0,0,0,2,28,6,19,3,0
North Dakota,Pembina,5,0,1,0,4,36,11,20,5,0
North Dakota,Pierce,5,0,3,0,2,20,4,12,4,0
North Dakota,Ramsey,4,0,2,0,2,26,3,17,6,1
North Dakota,Ransom,1,0,0,0,1,25,3,14,8,0
North Dakota,Renville,3,0,0,0,3,11,2,8,1,0
North Dakota,Richland,2,0,0,0,2,82,23,54,5,0
North Dakota,Rolette,8,0,2,0,6,39,10,23,6,1
North Dakota,Sargent,2,0,0,0,2,17,1,14,2,0
North Dakota,Sheridan,0,0,0,0,0,11,2,9,0,0
North Dakota,Sioux,0,0,0,0,0,1,0,1,0,0
North Dakota,Slope,0,0,0,0,0,0,0,0,0,0
North Dakota,Stark,3,0,0,0,3,36,7,24,5,0
North Dakota,Steele,3,0,0,0,3,2,2,0,0,0
North Dakota,Stutsman,2,0,1,0,1,29,11,16,2,0
North Dakota,Towner,2,0,1,0,1,24,6,11,7,0
North Dakota,Traill,7,0,4,1,2,85,23,46,16,1
North Dakota,Walsh,9,0,1,0,8,82,23,43,16,2
North Dakota,Ward,32,0,1,2,29,192,70,72,50,2
North Dakota,Wells,2,0,1,1,0,16,6,9,1,0
North Dakota,Williams,16,0,1,0,15,132,23,96,13,0
Ohio,Allen7,,1,,15,9,803,139,637,27,2
Ohio,Belmont,52,2,19,3,28,217,41,165,11,2
Ohio,Clark,38,0,4,9,25,630,148,470,12,1
Ohio,Clermont,103,0,25,8,70,948,214,671,63,2
Ohio,Delaware,60,0,25,6,29,"1,096",174,884,38,1
Ohio,Fairfield,46,0,13,6,27,"1,071",149,881,41,3
Ohio,Fulton,15,0,4,3,8,222,59,163,0,0
Ohio,Geauga,21,0,3,1,17,117,23,91,3,2
Ohio,Greene,43,0,10,2,31,306,60,230,16,1
Ohio,Hamilton,168,3,50,31,84,"1,933",232,"1,535",166,14
Ohio,Hocking,19,4,2,1,12,495,112,246,137,3
Ohio,Jefferson,12,0,1,0,11,75,25,43,7,1
Ohio,Lake7,,3,,5,182,305,82,218,5,0
Ohio,Lawrence,56,1,13,4,38,510,145,315,50,2
Ohio,Lorain,76,2,18,12,44,460,164,274,22,5
Ohio,Lucas,104,0,31,30,43,950,155,729,66,4
Ohio,Madison,13,0,1,4,8,334,83,234,17,2
Ohio,Mahoning,4,0,1,1,2,81,5,72,4,0
Ohio,Medina,5,0,0,1,4,86,23,63,0,0
Ohio,Miami,35,0,11,0,24,321,78,212,31,8
Ohio,Montgomery,269,7,42,67,153,"1,266",282,663,321,9
Ohio,Perry,6,0,2,0,4,85,32,50,3,0
Ohio,Pickaway,31,1,9,2,19,619,145,443,31,4
Ohio,Portage7,,1,,13,337,991,217,731,43,3
Ohio,Richland,65,0,35,9,21,748,185,507,56,4
Ohio,Stark,116,1,32,26,57,"1,578",422,"1,057",99,11
Ohio,Summit,70,0,26,12,32,889,129,712,48,3
Ohio,Trumbull,17,0,4,2,11,201,76,119,6,0
Ohio,Union,39,0,21,1,17,181,33,133,15,0
Ohio,Warren,51,0,10,4,37,741,96,586,59,1
Ohio,Wood,25,0,9,2,14,362,86,261,15,2
Ohio,Adams,11,0,5,0,6,196,79,100,17,2
Ohio,Ashland,18,0,13,0,5,144,47,93,4,3
Ohio,Ashtabula,45,0,6,8,31,479,113,327,39,1
Ohio,Athens,18,0,6,3,9,308,96,186,26,0
Ohio,Champaign,21,0,6,0,15,167,48,112,7,2
Ohio,Clinton,14,0,5,0,9,112,37,63,12,1
Ohio,Columbiana,28,0,4,4,20,326,90,208,28,4
Ohio,Coshocton,42,0,13,2,27,389,92,263,34,3
Ohio,Crawford,3,0,1,0,2,102,36,59,7,0
Ohio,Defiance,13,0,6,0,7,122,34,85,3,2
Ohio,Erie,5,0,0,0,5,202,45,151,6,0
Ohio,Fayette,39,2,11,7,19,388,117,252,19,2
Ohio,Gallia,30,0,3,2,25,369,105,238,26,4
Ohio,Hancock,20,0,7,3,10,156,35,113,8,1
Ohio,Hardin,10,0,0,3,7,89,19,67,3,4
Ohio,Henry,15,1,3,0,11,122,40,75,7,1
Ohio,Highland,20,2,12,2,4,271,95,157,19,1
Ohio,Jackson,29,0,7,3,19,230,67,143,20,0
Ohio,Knox,51,0,21,2,28,333,94,239,0,1
Ohio,Logan,19,0,3,1,15,176,43,119,14,1
Ohio,Marion,36,0,16,7,13,888,122,742,24,2
Ohio,Meigs,17,1,3,1,12,217,51,133,33,4
Ohio,Mercer,10,0,4,0,6,82,8,73,1,0
Ohio,Monroe,15,0,7,0,8,44,14,23,7,1
Ohio,Morgan,24,0,4,0,20,138,51,77,10,2
Ohio,Noble,1,0,1,0,0,38,12,25,1,0
Ohio,Pike,37,0,12,2,23,380,101,231,48,5
Ohio,Preble,14,0,2,0,12,207,38,135,34,1
Ohio,Putnam,10,0,1,0,9,75,10,65,0,0
Ohio,Ross,114,0,31,3,80,"1,071",270,676,125,17
Ohio,Scioto,58,0,12,13,33,882,240,539,103,14
Ohio,Shelby,14,0,6,1,7,120,14,96,10,0
Ohio,Tuscarawas,18,0,7,1,10,284,68,193,23,2
Ohio,Van Wert,25,1,7,0,17,105,36,61,8,1
Ohio,Vinton,20,0,1,2,17,192,72,101,19,0
Ohio,Washington,31,0,15,1,15,273,89,165,19,2
Ohio,Wayne,46,1,13,2,30,478,149,281,48,3
Ohio,Wyandot,3,1,0,0,2,1,0,1,0,1
Oklahoma,Canadian,8,0,3,1,4,164,32,108,24,2
Oklahoma,Cleveland,44,0,12,2,30,259,92,126,41,2
Oklahoma,Comanche,23,0,6,0,17,237,95,113,29,2
Oklahoma,Cotton,0,0,0,0,0,17,4,9,4,0
Oklahoma,Creek,44,0,13,4,27,370,120,172,78,1
Oklahoma,Garfield,14,0,4,0,10,124,40,72,12,3
Oklahoma,Grady,41,0,3,0,38,394,127,211,56,3
Oklahoma,Lincoln,26,1,5,1,19,275,91,142,42,6
Oklahoma,Logan,42,0,8,3,31,371,122,215,34,0
Oklahoma,McClain,19,1,8,1,9,272,101,136,35,1
Oklahoma,Oklahoma,37,1,1,1,34,247,61,141,45,1
Oklahoma,Okmulgee,44,2,5,2,35,182,72,79,31,9
Oklahoma,Osage,62,3,9,3,47,395,167,175,53,4
Oklahoma,Pawnee,52,1,2,1,48,115,35,56,24,0
Oklahoma,Rogers,102,3,19,1,79,470,183,249,38,12
Oklahoma,Sequoyah,82,0,10,1,71,312,129,157,26,4
Oklahoma,Tulsa,239,5,33,21,180,885,267,417,201,8
Oklahoma,Wagoner,53,0,6,4,43,382,133,192,57,4
Oklahoma,Adair,63,0,12,2,49,179,61,81,37,1
Oklahoma,Alfalfa,5,0,1,1,3,40,7,28,5,2
Oklahoma,Atoka,1,0,1,0,0,61,20,31,10,0
Oklahoma,Beaver,2,0,2,0,0,19,11,7,1,1
Oklahoma,Beckham,14,0,5,0,9,61,21,31,9,1
Oklahoma,Blaine,9,0,2,0,7,82,26,46,10,0
Oklahoma,Bryan,19,0,2,0,17,194,68,92,34,1
Oklahoma,Caddo,30,0,0,3,27,170,54,102,14,1
Oklahoma,Carter,10,0,2,0,8,146,35,101,10,0
Oklahoma,Cherokee,70,2,11,5,52,475,151,241,83,7
Oklahoma,Choctaw,50,0,0,0,50,106,46,44,16,6
Oklahoma,Coal,3,0,1,0,2,41,12,27,2,0
Oklahoma,Craig,12,0,4,0,8,117,53,51,13,4
Oklahoma,Custer,10,0,2,2,6,76,32,29,15,4
Oklahoma,Delaware,49,2,11,1,35,230,89,111,30,10
Oklahoma,Dewey,2,0,0,0,2,46,14,28,4,2
Oklahoma,Ellis,2,0,0,0,2,38,11,26,1,1
Oklahoma,Garvin,26,0,3,1,22,262,77,160,25,4
Oklahoma,Grant,3,0,0,1,2,42,14,27,1,0
Oklahoma,Harmon,1,0,1,0,0,8,1,7,0,0
Oklahoma,Harper,1,0,1,0,0,4,2,2,0,0
Oklahoma,Haskell,4,0,1,0,3,53,11,35,7,1
Oklahoma,Hughes,18,3,0,0,15,143,40,82,21,4
Oklahoma,Jackson,9,0,1,1,7,43,15,23,5,2
Oklahoma,Jefferson,2,0,0,1,1,27,5,18,4,1
Oklahoma,Johnston,7,0,1,0,6,49,20,23,6,2
Oklahoma,Kay,21,0,0,1,20,77,42,34,1,0
Oklahoma,Kingfisher,5,0,1,0,4,54,9,37,8,0
Oklahoma,Kiowa,10,1,2,0,7,23,11,8,4,1
Oklahoma,Latimer,14,0,1,0,13,53,24,27,2,2
Oklahoma,Le Flore,46,1,4,3,38,284,117,143,24,1
Oklahoma,Love,9,0,2,0,7,116,33,70,13,1
Oklahoma,Major,3,0,0,0,3,23,7,12,4,0
Oklahoma,Marshall,19,0,5,2,12,201,83,83,35,2
Oklahoma,Mayes,31,0,9,0,22,297,108,137,52,7
Oklahoma,McCurtain,20,0,2,3,15,350,128,189,33,18
Oklahoma,McIntosh,29,0,4,4,21,203,80,96,27,2
Oklahoma,Murray,6,0,0,0,6,24,13,8,3,0
Oklahoma,Muskogee5,79,0,13,1,65,319,119,171,29,3
Oklahoma,Noble,4,0,0,2,2,107,34,62,11,2
Oklahoma,Nowata,6,0,1,0,5,41,15,22,4,2
Oklahoma,Okfuskee,14,0,5,0,9,126,49,60,17,4
Oklahoma,Ottawa,10,0,2,0,8,165,61,79,25,4
Oklahoma,Payne,34,0,11,0,23,291,88,163,40,1
Oklahoma,Pittsburg,75,1,10,3,61,459,195,215,49,8
Oklahoma,Pontotoc,28,1,0,1,26,177,88,76,13,2
Oklahoma,Pottawatomie,60,1,12,1,46,457,145,254,58,4
Oklahoma,Pushmataha,8,0,1,0,7,70,34,29,7,3
Oklahoma,Roger Mills,5,0,2,0,3,27,6,21,0,0
Oklahoma,Seminole,38,0,3,1,34,274,104,130,40,0
Oklahoma,Stephens,18,0,5,2,11,197,55,115,27,1
Oklahoma,Texas,8,0,3,0,5,46,17,26,3,0
Oklahoma,Tillman,1,0,0,0,1,49,24,22,3,0
Oklahoma,Washita,13,1,3,0,9,67,18,40,9,0
Oklahoma,Woods,3,0,1,0,2,39,17,19,3,0
Oklahoma,Woodward,14,0,3,0,11,54,18,27,9,1
Oregon,Benton,20,1,4,1,14,189,64,114,11,2
Oregon,Clackamas,423,4,127,86,206,"5,423",735,"3,949",739,20
Oregon,Deschutes,93,0,17,8,68,604,143,411,50,7
Oregon,Jackson,195,1,24,17,153,"1,633",383,"1,089",161,11
Oregon,Josephine,52,1,5,4,42,392,107,140,145,3
Oregon,Linn,66,1,16,3,46,825,230,496,99,14
Oregon,Marion7,,3,,25,23,"2,521",397,"1,754",370,9
Oregon,Multnomah,157,1,32,24,100,"1,493",161,981,351,9
Oregon,Polk,63,2,2,4,55,281,86,174,21,6
Oregon,Washington,405,3,131,39,232,"2,280",358,"1,627",295,28
Oregon,Yamhill,36,1,16,3,16,555,139,362,54,9
Oregon,Baker,2,0,0,0,2,38,12,21,5,1
Oregon,Clatsop,33,1,11,0,21,165,38,114,13,1
Oregon,Crook,15,0,4,0,11,163,41,106,16,1
Oregon,Curry,41,0,10,1,30,270,81,165,24,4
Oregon,Douglas,160,1,31,7,121,952,222,535,195,7
Oregon,Harney,0,0,0,0,0,41,15,20,6,0
Oregon,Hood River,11,0,3,0,8,111,25,75,11,0
Oregon,Jefferson,20,1,1,3,15,157,38,88,31,6
Oregon,Lake,5,0,0,0,5,56,16,28,12,1
Oregon,Lincoln,48,0,8,3,37,343,123,201,19,4
Oregon,Malheur5,15,1,4,1,9,189,59,95,35,0
Oregon,Morrow,16,0,3,0,13,186,38,118,30,3
Oregon,Sherman,1,0,0,0,1,50,7,36,7,2
Oregon,Tillamook,34,0,4,2,28,251,75,147,29,2
Oregon,Umatilla,33,1,4,8,20,405,133,210,62,4
Oregon,Union,14,1,1,1,11,114,18,86,10,0
Oregon,Wasco,27,1,1,1,24,120,31,68,21,1
Pennsylvania,Adams,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Allegheny,1,0,0,0,1,3,0,3,0,0
Pennsylvania,Beaver,2,0,0,0,2,1,0,1,0,0
Pennsylvania,Berks,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Blair,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Bucks,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Butler,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Centre,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Chester,0,0,0,0,0,3,0,3,0,0
Pennsylvania,Cumberland,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Erie,10,0,1,0,9,2,0,2,0,0
Pennsylvania,Lancaster,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Lycoming,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Mercer,2,0,0,0,2,0,0,0,0,0
Pennsylvania,Monroe,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Montgomery,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Northampton,6,0,0,0,6,0,0,0,0,0
Pennsylvania,Pike,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Washington,2,0,0,0,2,1,0,1,0,0
Pennsylvania,Westmoreland,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Wyoming,0,0,0,0,0,0,0,0,0,0
Pennsylvania,York,1,0,0,0,1,0,0,0,0,0
Pennsylvania,Bedford,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Bradford,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Clarion,0,0,0,0,0,1,0,1,0,0
Pennsylvania,Elk,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Greene,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Indiana,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Jefferson,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Lawrence,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Northumberland,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Schuylkill,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Snyder,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Tioga,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Union,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Warren,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Wayne,0,0,0,0,0,0,0,0,0,0
South Carolina,Aiken,478,10,97,42,329,"2,881",860,"1,654",367,6
South Carolina,Anderson,740,13,68,87,572,"5,402","1,120","3,575",707,31
South Carolina,Beaufort,645,8,52,48,537,"2,199",425,"1,585",189,7
South Carolina,Berkeley,384,4,41,48,291,"2,516",539,"1,655",322,14
South Carolina,Calhoun,59,1,14,4,40,297,76,180,41,1
South Carolina,Chester,111,1,5,10,95,574,140,397,37,1
South Carolina,Clarendon,122,3,12,8,99,743,209,472,62,2
South Carolina,Darlington,372,4,23,40,305,"1,714",608,947,159,11
South Carolina,Fairfield,130,0,7,8,115,455,129,279,47,5
South Carolina,Florence,527,16,70,65,376,"2,270",549,"1,518",203,15
South Carolina,Greenville,"1,621",19,220,271,"1,111","8,677","1,808","5,864","1,005",39
South Carolina,Horry,3,0,1,0,2,3,0,3,0,1
South Carolina,Horry County Police Department,889,21,172,118,578,"5,991","1,105","4,282",604,44
South Carolina,Kershaw,120,2,18,13,87,"1,016",207,710,99,5
South Carolina,Lancaster,260,3,44,28,185,"1,798",442,"1,264",92,7
South Carolina,Lexington,549,9,70,75,395,"5,064",947,"3,446",671,11
South Carolina,Pickens,286,4,34,21,227,"1,571",466,899,206,6
South Carolina,Richland,"2,050",27,134,283,"1,606","9,865","1,715","6,805","1,345",31
South Carolina,Saluda,39,0,2,4,33,193,64,110,19,1
South Carolina,Spartanburg,986,20,54,95,817,"4,149","1,217","2,619",313,33
South Carolina,Sumter,426,3,14,35,374,"1,740",503,"1,067",170,14
South Carolina,York,375,5,42,30,298,"2,482",567,"1,696",219,15
South Carolina,Bamberg,13,0,8,0,5,127,52,58,17,1
South Carolina,Barnwell,56,2,1,4,49,228,70,137,21,4
South Carolina,Dillon,147,5,8,25,109,556,195,296,65,0
South Carolina,Georgetown,153,4,33,10,106,"1,077",308,657,112,7
South Carolina,Greenwood,231,5,26,16,184,"1,087",220,792,75,2
South Carolina,Hampton,44,3,8,3,30,242,83,139,20,6
South Carolina,Lee,43,0,5,2,36,296,112,154,30,1
South Carolina,Marion,101,1,3,7,90,481,166,269,46,2
South Carolina,Marlboro,67,0,8,4,55,326,89,207,30,3
South Carolina,McCormick,19,1,5,1,12,70,12,51,7,1
South Carolina,Newberry,56,0,4,6,46,301,85,197,19,0
South Carolina,Oconee,137,4,25,7,101,"1,785",414,"1,185",186,9
South Carolina,Orangeburg,351,5,30,50,266,"2,680",901,"1,511",268,9
South Carolina,Union,73,1,8,3,61,496,120,348,28,2
South Dakota,Lincoln,16,0,4,0,12,240,95,135,10,0
South Dakota,McCook,6,0,3,0,3,44,17,23,4,0
South Dakota,Meade,22,0,2,0,20,140,38,91,11,0
South Dakota,Minnehaha,52,0,8,0,44,307,94,181,32,1
South Dakota,Pennington,134,0,77,1,56,409,95,269,45,0
South Dakota,Turner,7,0,4,0,3,31,14,14,3,1
South Dakota,Union,10,0,3,0,7,48,5,36,7,0
South Dakota,Aurora,3,0,2,0,1,4,3,1,0,0
South Dakota,Beadle,3,0,0,0,3,14,4,5,5,0
South Dakota,Bennett,0,0,0,0,0,3,0,1,2,0
South Dakota,Bon Homme,0,0,0,0,0,0,0,0,0,0
South Dakota,Brookings,7,0,0,0,7,52,14,37,1,2
South Dakota,Brown,17,0,2,0,15,26,9,15,2,0
South Dakota,Brule,4,0,0,0,4,2,1,1,0,0
South Dakota,Butte,9,0,0,0,9,40,3,35,2,0
South Dakota,Campbell,1,0,0,0,1,2,1,0,1,0
South Dakota,Charles Mix,14,0,0,0,14,39,12,22,5,0
South Dakota,Clark,1,0,0,0,1,2,0,2,0,0
South Dakota,Clay,6,0,4,0,2,39,6,29,4,0
South Dakota,Codington,16,1,4,0,11,25,4,17,4,0
South Dakota,Corson,4,0,0,0,4,40,13,22,5,4
South Dakota,Custer,11,0,5,1,5,72,11,53,8,0
South Dakota,Davison,4,0,1,0,3,15,5,8,2,0
South Dakota,Day,0,0,0,0,0,0,0,0,0,0
South Dakota,Deuel,1,0,0,0,1,10,3,7,0,0
South Dakota,Dewey,5,0,0,0,5,2,0,1,1,0
South Dakota,Edmunds,1,0,0,0,1,0,0,0,0,0
South Dakota,Gregory,3,0,1,0,2,2,0,2,0,0
South Dakota,Hamlin,8,0,1,0,7,37,6,28,3,0
South Dakota,Hanson,0,0,0,0,0,8,2,4,2,0
South Dakota,Harding,0,0,0,0,0,2,1,1,0,0
South Dakota,Hughes,4,0,0,0,4,13,5,8,0,0
South Dakota,Hutchinson,0,0,0,0,0,6,3,2,1,0
South Dakota,Hyde,0,0,0,0,0,0,0,0,0,0
South Dakota,Jackson,1,0,0,0,1,0,0,0,0,0
South Dakota,Jerauld,1,0,0,0,1,3,2,1,0,0
South Dakota,Jones,0,0,0,0,0,4,0,3,1,0
South Dakota,Kingsbury,0,0,0,0,0,2,2,0,0,0
South Dakota,Lake,7,0,2,1,4,35,8,24,3,0
South Dakota,Lawrence,6,0,4,0,2,96,18,78,0,0
South Dakota,Lyman,1,0,0,0,1,11,5,6,0,0
South Dakota,Marshall,7,0,0,0,7,31,17,14,0,0
South Dakota,McPherson,0,0,0,0,0,11,1,7,3,0
South Dakota,Mellette,0,0,0,0,0,0,0,0,0,0
South Dakota,Miner,1,0,0,0,1,8,7,1,0,0
South Dakota,Moody,2,0,0,0,2,8,3,5,0,0
South Dakota,Perkins,1,0,0,1,0,13,3,9,1,0
South Dakota,Potter,0,0,0,0,0,0,0,0,0,0
South Dakota,Roberts,3,0,0,0,3,9,2,2,5,1
South Dakota,Sanborn,1,0,0,0,1,9,5,4,0,1
South Dakota,Stanley,2,0,1,0,1,12,5,4,3,0
South Dakota,Sully,6,0,0,0,6,7,3,2,2,0
South Dakota,Tripp,0,0,0,0,0,19,2,16,1,0
South Dakota,Walworth,3,0,2,0,1,4,1,2,1,0
South Dakota,Yankton,11,0,0,0,11,64,22,35,7,0
South Dakota,Ziebach,0,0,0,0,0,0,0,0,0,0
Tennessee,Anderson,140,1,14,4,121,534,149,301,84,3
Tennessee,Blount,363,1,42,10,310,956,281,567,108,5
Tennessee,Bradley,195,0,9,10,176,898,212,563,123,1
Tennessee,Campbell,48,0,13,1,34,367,178,153,36,5
Tennessee,Cannon,20,0,0,0,20,85,38,29,18,1
Tennessee,Carter,62,1,2,3,56,519,109,375,35,3
Tennessee,Cheatham,108,0,5,4,99,332,52,230,50,5
Tennessee,Chester,11,0,4,0,7,44,12,30,2,0
Tennessee,Crockett,18,0,2,1,15,77,21,38,18,0
Tennessee,Dickson,111,0,18,0,93,421,105,253,63,5
Tennessee,Fayette,59,1,2,9,47,251,62,145,44,1
Tennessee,Gibson,75,0,4,26,45,227,93,101,33,2
Tennessee,Grainger,38,0,6,0,32,191,28,131,32,2
Tennessee,Hamblen,125,0,9,10,106,518,130,301,87,3
Tennessee,Hamilton,270,4,18,10,238,"1,472",315,980,177,4
Tennessee,Hartsville/Trousdale,37,0,4,3,30,149,52,84,13,1
Tennessee,Hawkins,61,0,6,1,54,640,191,361,88,3
Tennessee,Jefferson,90,0,12,9,69,416,122,247,47,3
Tennessee,Knox,680,7,66,43,564,"3,499",566,"2,452",481,18
Tennessee,Loudon,109,0,4,1,104,382,86,257,39,0
Tennessee,Macon,51,0,0,0,51,128,38,65,25,0
Tennessee,Madison,107,2,4,8,93,465,133,268,64,1
Tennessee,Marion,56,0,2,1,53,231,43,132,56,0
Tennessee,Maury,167,4,22,5,136,489,79,310,100,2
Tennessee,Montgomery,117,1,5,3,108,641,173,408,60,0
Tennessee,Morgan,72,1,7,2,62,297,79,153,65,3
Tennessee,Polk,52,1,2,2,47,379,77,243,59,2
Tennessee,Roane,49,0,6,2,41,341,101,186,54,1
Tennessee,Robertson,76,2,5,6,63,246,60,160,26,2
Tennessee,Rutherford8,191,6,17,7,161,,99,451,,7
Tennessee,Sequatchie,33,0,2,0,31,136,24,75,37,3
Tennessee,Shelby,706,2,34,74,596,"2,700",637,"1,759",304,9
Tennessee,Smith,25,0,4,0,21,174,48,103,23,2
Tennessee,Stewart,25,0,1,0,24,111,46,51,14,1
Tennessee,Sullivan,305,3,28,16,258,"1,262",281,801,180,14
Tennessee,Sumner,150,0,16,5,129,433,105,275,53,2
Tennessee,Tipton,126,4,11,8,103,448,115,273,60,1
Tennessee,Unicoi,27,1,1,4,21,106,29,65,12,1
Tennessee,Union,35,0,6,1,28,218,57,139,22,2
