State,County,Violent_crime,MNNM,"Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Alabama,Autauga,69,0,13,,6,50,344,111,187,46,
Alabama,Baldwin,115,0,9,,33,73,648,225,390,33,
Alabama,Bibb,7,0,2,,1,4,41,20,18,3,
Alabama,Blount,204,5,16,,5,178,832,247,503,82,
Alabama,Calhoun,16,0,4,,1,11,413,181,225,7,
Alabama,Chilton,120,0,23,,1,96,575,263,274,38,
Alabama,Elmore,93,5,17,,5,66,"1,141",495,574,72,
Alabama,Etowah,113,1,23,,2,87,561,214,298,49,
Alabama,Geneva,41,0,9,,0,32,229,91,113,25,
Alabama,Henry,36,0,8,,3,25,162,78,64,20,
Alabama,Houston,97,3,16,,5,73,609,191,387,31,
Alabama,Jefferson,787,10,91,,202,484,"3,436","1,903","1,392",141,
Alabama,Lawrence,46,1,5,,0,40,336,123,185,28,
Alabama,Limestone,50,2,8,,3,37,567,159,384,24,
Alabama,Lowndes,44,0,10,,11,23,187,56,109,22,
Alabama,Madison,366,7,52,,46,261,"2,052",633,"1,252",167,
Alabama,Mobile,114,4,26,,21,63,"1,924",607,"1,124",193,
Alabama,Montgomery,19,0,2,,6,11,188,61,108,19,
Alabama,Morgan,42,0,10,,2,30,381,195,165,21,
Alabama,Pickens,11,0,5,,0,6,33,16,17,0,
Alabama,Russell,45,0,10,,4,31,395,134,233,28,
Alabama,Shelby,131,3,40,,15,73,"1,140",296,754,90,
Alabama,Tuscaloosa,182,2,9,,18,153,"1,073",307,664,102,
Alabama,Walker,127,1,23,,9,94,"1,114",382,604,128,
Alabama,Barbour,32,2,4,,0,26,115,59,45,11,
Alabama,Bullock,21,0,0,,8,13,52,34,17,1,
Alabama,Butler,41,1,2,,1,37,166,65,90,11,
Alabama,Chambers,3,0,0,,0,3,61,27,34,0,
Alabama,Cherokee,52,2,8,,3,39,346,118,194,34,
Alabama,Choctaw,7,0,0,,1,6,34,15,15,4,
Alabama,Clarke,48,3,5,,2,38,63,25,33,5,
Alabama,Clay,9,0,0,,0,9,15,4,7,4,
Alabama,Cleburne,6,0,1,,1,4,143,50,90,3,
Alabama,Coffee,31,1,7,,3,20,192,82,91,19,
Alabama,Coosa,21,1,0,,4,16,156,58,88,10,
Alabama,Covington,36,0,12,,0,24,232,86,119,27,
Alabama,Crenshaw,38,0,2,,2,34,147,49,77,21,
Alabama,Cullman,48,0,22,,5,21,944,285,556,103,
Alabama,Dale,34,0,6,,1,27,209,78,114,17,
Alabama,Dallas,81,2,8,,9,62,447,152,257,38,
Alabama,DeKalb,123,5,44,,3,71,814,320,400,94,
Alabama,Fayette,20,0,8,,0,12,67,23,33,11,
Alabama,Franklin,29,1,4,,3,21,276,108,153,15,
Alabama,Greene,32,0,2,,10,20,91,37,47,7,
Alabama,Lamar,13,0,2,,0,11,59,24,27,8,
Alabama,Macon,26,0,4,,2,20,144,62,66,16,
Alabama,Marengo,45,0,7,,4,34,170,70,85,15,
Alabama,Marion,26,0,2,,1,23,139,57,71,11,
Alabama,Marshall,26,2,7,,6,11,385,166,191,28,
Alabama,Monroe,27,0,0,,1,26,88,30,47,11,
Alabama,Pike,19,1,3,,1,14,132,44,75,13,
Alabama,Randolph,13,0,0,,0,13,145,67,78,0,
Alabama,Talladega,77,5,6,,12,54,747,240,420,87,
Alabama,Tallapoosa,11,1,2,,1,7,202,102,97,3,
Alabama,Washington,36,0,6,,2,28,133,58,60,15,
Alabama,Wilcox,38,0,1,,4,33,98,36,50,12,
Alabama,Winston,10,0,1,,2,7,54,16,34,4,
Arizona,Cochise,253,1,24,,7,221,654,65,564,25,0
Arizona,Coconino,138,2,19,,2,115,446,128,297,21,10
Arizona,Maricopa,"1,053",20,26,,123,884,"5,188","1,270","3,321",597,33
Arizona,Mohave,139,2,14,,16,107,"2,013",689,"1,186",138,13
Arizona,Pima,566,10,76,,149,331,"9,143","1,623","7,006",514,57
Arizona,Pinal,318,0,25,,20,273,"2,067",584,"1,282",201,13
Arizona,Yavapai,245,1,28,,6,210,"1,152",343,708,101,14
Arizona,Yuma,124,5,22,,10,87,"1,020",419,535,66,12
Arizona,Apache,19,0,0,,0,19,126,63,60,3,42
Arizona,Gila,184,0,4,,8,172,495,103,327,65,8
Arizona,Graham,15,1,2,,0,12,159,41,102,16,13
Arizona,Navajo,43,0,1,,1,41,406,175,187,44,4
Arizona,Santa Cruz,1,0,0,,0,1,184,65,99,20,0
Arkansas,Benton,99,1,40,,0,58,483,225,239,19,0
Arkansas,Cleveland,13,0,3,,0,10,54,16,33,5,0
Arkansas,Craighead,46,1,13,,4,28,297,97,174,26,4
Arkansas,Crawford,80,0,11,,0,69,358,70,243,45,2
Arkansas,Crittenden,106,3,5,,16,82,309,108,181,20,1
Arkansas,Faulkner,110,2,16,,5,87,"1,121",294,675,152,8
Arkansas,Garland,345,0,38,,24,283,"1,831",786,926,119,0
Arkansas,Grant,25,0,5,,0,20,193,40,132,21,1
Arkansas,Jefferson,77,2,10,,3,62,385,135,222,28,6
Arkansas,Lincoln,17,0,1,,1,15,90,37,46,7,0
Arkansas,Little River,12,0,5,,0,7,53,15,31,7,0
Arkansas,Lonoke,106,2,5,,0,99,428,117,259,52,5
Arkansas,Madison,30,3,6,,0,21,105,43,57,5,4
Arkansas,Perry,29,0,5,,0,24,186,43,138,5,0
Arkansas,Poinsett,11,0,2,,1,8,1,0,1,0,0
Arkansas,Pulaski,365,2,25,,27,311,"1,657",469,"1,034",154,12
Arkansas,Saline,151,0,8,,5,138,651,223,349,79,2
Arkansas,Sebastian,36,0,5,,1,30,317,112,191,14,1
Arkansas,Washington,153,0,16,,2,135,611,215,358,38,6
Arkansas,Arkansas,8,0,1,,0,7,167,33,106,28,0
Arkansas,Ashley,11,0,3,,0,8,238,103,126,9,5
Arkansas,Baxter,67,3,15,,2,47,612,81,503,28,0
Arkansas,Boone,202,2,23,,0,177,379,128,225,26,0
Arkansas,Bradley,7,0,0,,0,7,39,19,17,3,0
Arkansas,Calhoun,2,1,0,,1,0,56,22,32,2,1
Arkansas,Carroll,53,0,4,,0,49,259,53,186,20,0
Arkansas,Chicot,4,0,1,,0,3,73,26,47,0,1
Arkansas,Clark,19,0,1,,1,17,93,28,60,5,1
Arkansas,Cleburne,42,0,20,,1,21,300,101,162,37,4
Arkansas,Columbia,23,0,0,,2,21,38,16,20,2,1
Arkansas,Conway,28,2,4,,2,20,295,45,216,34,5
Arkansas,Cross,21,0,3,,0,18,129,32,93,4,1
Arkansas,Dallas,4,0,0,,0,4,30,4,23,3,0
Arkansas,Drew,25,0,6,,0,19,103,28,62,13,2
Arkansas,Franklin,39,0,8,,2,29,114,33,69,12,1
Arkansas,Fulton,11,0,1,,1,9,69,0,62,7,0
Arkansas,Greene,37,0,4,,1,32,214,77,118,19,2
Arkansas,Hempstead,43,0,2,,3,38,187,41,130,16,4
Arkansas,Howard,6,0,1,,0,5,63,37,26,0,4
Arkansas,Independence,153,0,31,,6,116,738,222,461,55,12
Arkansas,Izard,37,0,19,,0,18,242,51,183,8,5
Arkansas,Jackson,31,0,4,,0,27,162,56,92,14,3
Arkansas,Johnson,64,2,17,,0,45,200,118,69,13,1
Arkansas,Lawrence,15,0,6,,0,9,82,28,50,4,1
Arkansas,Lee,6,0,0,,0,6,91,17,67,7,0
Arkansas,Logan,37,1,6,,4,26,242,84,139,19,4
Arkansas,Marion,36,0,9,,0,27,240,56,174,10,2
Arkansas,Mississippi,34,0,11,,9,14,365,106,232,27,1
Arkansas,Montgomery,12,0,1,,0,11,96,29,56,11,1
Arkansas,Nevada,11,0,1,,1,9,60,38,18,4,0
Arkansas,Newton,17,0,5,,0,12,81,34,43,4,2
Arkansas,Pike,17,0,7,,0,10,77,37,36,4,0
Arkansas,Polk,30,0,5,,2,23,134,39,88,7,12
Arkansas,Pope,55,2,4,,2,47,328,135,166,27,2
Arkansas,Randolph,17,1,10,,0,6,153,44,99,10,0
Arkansas,Scott,12,0,2,,0,10,97,36,58,3,5
Arkansas,Searcy,8,0,0,,0,8,25,7,15,3,0
Arkansas,Sevier,13,0,1,,1,11,110,51,56,3,1
Arkansas,St. Francis,16,0,2,,1,13,273,73,196,4,0
Arkansas,Stone,34,0,6,,0,28,139,63,73,3,1
Arkansas,Union,41,1,0,,3,37,357,102,217,38,1
Arkansas,Van Buren,18,0,1,,0,17,198,32,136,30,5
Arkansas,White,122,0,33,,1,88,750,223,446,81,1
Arkansas,Woodruff,3,0,0,,0,3,34,8,11,15,0
Arkansas,Yell,50,0,11,,1,38,173,51,116,6,2
California,Alameda,510,6,13,,177,314,"2,077",463,985,629,11
California,Butte4,155,4,20,,14,117,"1,422",708,693,21,0
California,Contra Costa,426,14,24,,153,235,"2,013",660,"1,332",21,18
California,El Dorado4,252,9,46,,32,165,"2,031",577,"1,412",42,4
California,Fresno,962,8,32,,112,810,"3,810","1,398","1,838",574,145
California,Imperial4,219,0,6,,7,206,625,202,395,28,21
California,Kern,"2,235",31,157,,360,"1,687","9,903","3,243","4,777","1,883",300
California,Kings4,122,2,16,,9,95,470,193,265,12,5
California,Los Angeles,"5,173",98,304,,"1,212","3,559","16,301","3,739","8,359","4,203",215
California,Madera,334,1,18,,26,289,"1,252",556,686,10,4
California,Marin,95,3,5,,20,67,746,189,554,3,4
California,Merced,432,10,20,,30,372,"1,605",596,955,54,10
California,Monterey,244,5,31,,48,160,"1,246",347,872,27,12
California,Napa,79,1,13,,3,62,278,107,170,1,0
California,Orange,213,2,12,,28,171,"1,265",244,879,142,11
California,Placer,299,4,20,,36,239,"1,659",454,"1,163",42,4
California,Riverside,885,12,38,,172,663,"7,680","1,880","4,321","1,479",18
California,Sacramento,"3,117",37,155,,"1,026","1,899","11,164","3,690","7,348",126,31
California,San Benito,41,1,4,,4,32,173,57,106,10,0
California,San Bernardino,920,18,91,,141,670,"5,527","1,719","2,583","1,225",62
California,San Diego,"1,161",10,110,,161,880,"4,784","1,153","2,843",788,41
California,San Joaquin,845,5,18,,161,661,"3,564","1,039","2,381",144,30
California,San Luis Obispo4,324,3,17,,15,289,"1,347",461,873,13,3
California,San Mateo,330,3,53,,90,184,"2,796",467,"1,953",376,15
California,Santa Barbara,266,2,29,,32,203,"1,676",511,"1,152",13,12
California,Santa Clara,232,4,36,,24,168,"1,358",261,899,198,3
California,Santa Cruz,295,0,25,,40,230,"1,935",604,"1,323",8,15
California,Shasta,697,3,69,,26,599,958,423,489,46,23
California,Solano,101,3,7,,14,77,404,186,176,42,9
California,Sonoma,638,5,73,,58,502,"1,468",517,937,14,19
California,Stanislaus,394,11,35,,122,226,"2,123",884,"1,188",51,14
California,Sutter4,104,1,9,,10,84,562,185,332,45,4
California,Tulare5,383,23,29,,64,267,"2,075",750,"1,325",0,0
California,Ventura,169,3,32,,16,118,849,236,530,83,15
California,Yolo,87,1,13,,5,68,309,109,185,15,6
California,Yuba,227,3,19,,40,165,"1,223",417,799,7,11
California,Alpine4,9,0,0,,0,9,35,15,19,1,0
California,Amador4,50,1,2,,5,42,340,130,205,5,1
California,Calaveras4,111,6,24,,8,73,656,251,386,19,0
California,Colusa4,33,0,2,,0,31,166,49,116,1,0
California,Del Norte4,101,1,21,,13,66,380,194,182,4,13
California,Glenn4,44,1,2,,3,38,165,74,89,2,2
California,Humboldt4,265,7,18,,45,195,760,371,358,31,12
California,Inyo4,58,0,7,,7,44,107,41,65,1,0
California,Lake4,200,3,16,,17,164,837,380,452,5,13
California,Lassen4,47,0,3,,3,41,200,78,122,0,3
California,Mariposa,89,0,8,,1,80,268,77,189,2,0
California,Mendocino,324,5,56,,20,243,451,215,230,6,10
California,Modoc4,34,0,1,,0,33,54,18,36,0,0
California,Mono4,14,0,1,,2,11,42,16,25,1,0
California,Nevada,139,0,10,,8,121,716,380,321,15,5
California,Plumas4,82,1,12,,4,65,271,111,156,4,0
California,Sierra,3,0,0,,0,3,31,5,23,3,0
California,Siskiyou,39,2,4,,6,27,158,70,79,9,0
California,Tehama,167,3,5,,1,158,249,173,75,1,14
California,Trinity,34,1,6,,5,22,187,94,90,3,0
California,Tuolumne4,185,0,49,,22,114,749,413,330,6,2
Colorado ,Adams,476,6,93,,68,309,"2,649",468,"1,518",663,19
Colorado ,Arapahoe,225,2,70,,21,132,"1,304",331,819,154,15
Colorado ,Boulder,106,0,28,,6,72,527,135,360,32,9
Colorado ,Clear Creek,19,0,0,,0,19,84,21,50,13,2
Colorado ,Douglas,164,1,60,,9,94,"1,649",301,"1,219",129,25
Colorado ,El Paso,343,1,80,,15,247,"1,929",410,"1,346",173,16
Colorado ,Gilpin,3,0,0,,1,2,40,6,32,2,0
Colorado ,Jefferson,181,1,53,,18,109,"2,689",500,"1,970",219,10
Colorado ,Larimer,168,3,32,,8,125,"1,035",204,729,102,10
Colorado ,Mesa,201,1,55,,9,136,"1,262",270,893,99,10
Colorado ,Park,13,1,2,,0,10,57,17,39,1,1
Colorado ,Pueblo,17,1,1,,1,14,"1,186",210,855,121,2
Colorado ,Teller,18,0,5,,1,12,65,17,46,2,0
Colorado ,Weld,141,2,20,,5,114,689,200,424,65,10
Colorado ,Archuleta,32,0,2,,1,29,125,44,72,9,0
Colorado ,Baca,6,0,0,,0,6,5,2,2,1,0
Colorado ,Chaffee,9,0,1,,2,6,51,10,38,3,0
Colorado ,Cheyenne,6,0,0,,0,6,1,1,0,0,0
Colorado ,Conejos,1,0,0,,0,1,50,44,1,5,0
Colorado ,Crowley,5,0,3,,0,2,37,19,17,1,0
Colorado ,Custer6,15,0,0,,0,15,,,53,5,4
Colorado ,Delta,13,0,11,,0,2,151,53,82,16,1
Colorado ,Dolores,3,1,1,,0,1,17,8,7,2,0
Colorado ,Eagle,39,0,6,,3,30,332,56,255,21,8
Colorado ,Fremont,25,0,5,,0,20,189,50,113,26,0
Colorado ,Garfield,17,0,8,,0,9,220,59,146,15,3
Colorado ,Grand,11,0,4,,0,7,74,19,51,4,0
Colorado ,Gunnison,2,0,0,,0,2,29,0,29,0,0
Colorado ,Hinsdale,1,0,1,,0,0,5,3,0,2,0
Colorado ,Huerfano,9,0,1,,0,8,7,3,3,1,0
Colorado ,Kit Carson,7,0,0,,0,7,46,17,21,8,1
Colorado ,Lake,2,0,1,,1,0,12,4,8,0,0
Colorado ,La Plata,48,1,15,,0,32,251,76,164,11,3
Colorado ,Las Animas,2,0,0,,0,2,4,2,2,0,0
Colorado ,Lincoln,0,0,0,,0,0,28,6,18,4,0
Colorado ,Logan,13,1,2,,0,10,91,38,41,12,1
Colorado ,Moffat,0,0,0,,0,0,36,8,27,1,2
Colorado ,Montezuma,20,0,4,,0,16,159,44,109,6,2
Colorado ,Montrose,11,0,2,,0,9,206,82,112,12,2
Colorado ,Morgan,18,0,2,,0,16,82,24,53,5,1
Colorado ,Otero,4,0,0,,0,4,93,40,41,12,0
Colorado ,Ouray,0,0,0,,0,0,0,0,0,0,0
Colorado ,Phillips,1,0,1,,0,0,8,2,5,1,0
Colorado ,Pitkin,3,0,3,,0,0,31,5,22,4,0
Colorado ,Prowers,9,0,0,,0,9,21,8,9,4,0
Colorado ,Rio Blanco,1,0,1,,0,0,32,4,28,0,0
Colorado ,Rio Grande,6,0,1,,0,5,11,3,5,3,0
Colorado ,Routt,12,2,4,,0,6,55,10,43,2,1
Colorado ,Saguache,2,0,0,,0,2,42,22,17,3,0
Colorado ,Summit,28,1,16,,0,11,222,33,178,11,0
Colorado ,Washington,13,0,0,,0,13,40,10,24,6,1
Delaware,New Castle County Police Department,"1,008",12,69,,218,709,"4,480","1,112","3,016",352,3
Florida,Alachua,543,1,60,,74,408,"1,864",570,"1,209",85,14
Florida,Baker,125,0,1,,8,116,373,106,255,12,1
Florida,Bay,338,6,39,,24,269,"2,486",554,"1,767",165,1
Florida,Brevard,806,3,133,,89,581,"4,559",945,"3,309",305,21
Florida,Broward,261,7,30,,56,168,798,142,572,84,3
Florida,Charlotte,325,0,30,,25,270,"2,360",400,"1,864",96,6
Florida,Citrus,419,2,49,,37,331,"1,912",405,"1,400",107,15
Florida,Clay,496,4,72,,73,347,"3,259",562,"2,579",118,12
Florida,Collier,989,2,100,,163,724,"4,148",847,"3,045",256,13
Florida,Escambia,"1,764",20,165,,319,"1,260","9,865","2,193","7,148",524,23
Florida,Flagler,221,1,22,,19,179,"1,623",339,"1,191",93,2
Florida,Gadsden,114,0,9,,7,98,411,192,203,16,2
Florida,Gulf,58,1,5,,1,51,191,76,108,7,0
Florida,Hernando,472,2,43,,53,374,"3,651",701,"2,742",208,19
Florida,Highlands,262,4,30,,30,198,"1,790",448,"1,269",73,7
Florida,Hillsborough,"2,031",33,194,,371,"1,433","15,521","3,127","11,342","1,052",36
Florida,Indian River,240,2,17,,21,200,"2,386",476,"1,803",107,5
Florida,Jefferson,119,0,10,,1,108,136,63,61,12,1
Florida,Lake,447,6,54,,39,348,"2,565",744,"1,670",151,11
Florida,Lee,"1,522",17,154,,340,"1,011","7,006","1,815","4,667",524,38
Florida,Leon,414,1,27,,37,349,"2,353",567,"1,670",116,6
Florida,Manatee,"1,697",12,173,,213,"1,299","6,493","1,471","4,725",297,24
Florida,Marion,845,6,88,,87,664,"3,918","1,197","2,482",239,7
Florida,Martin,326,0,50,,50,226,"1,901",327,"1,491",83,10
Florida,Miami-Dade,"6,179",86,379,,"1,661","4,053","36,917","5,380","28,314","3,223",25
Florida,Nassau,75,2,15,,5,53,789,332,418,39,5
Florida,Okaloosa,555,6,48,,49,452,"3,110",600,"2,382",128,2
Florida,Orange,"5,473",53,520,,"1,405","3,495","26,313","6,700","17,384","2,229",0
Florida,Osceola,780,6,76,,91,607,"4,595","1,141","3,251",203,2
Florida,Palm Beach,"1,989",25,231,,447,"1,286","12,732","2,832","8,908",992,41
Florida,Pasco,"1,405",14,123,,181,"1,087","9,252","1,968","6,617",667,50
Florida,Pinellas,887,5,136,,154,592,"6,011","1,058","4,549",404,26
Florida,Polk,"1,291",16,85,,136,"1,054","6,791","1,962","4,251",578,86
Florida,Santa Rosa,242,3,39,,22,178,"1,475",346,"1,042",87,6
Florida,Sarasota,551,5,46,,72,428,"4,980",982,"3,825",173,4
Florida,Seminole,560,2,81,,57,420,"3,163",856,"2,144",163,3
Florida,St. Johns,311,2,20,,23,266,"2,706",467,"2,105",134,8
Florida,St. Lucie,213,3,23,,34,153,"1,449",353,"1,002",94,19
Florida,Sumter,213,1,16,,15,181,890,242,598,50,4
Florida,Volusia,689,5,67,,88,529,"4,113","1,003","2,847",263,18
Florida,Wakulla,102,2,11,,6,83,517,87,407,23,2
Florida,Walton,172,0,14,,7,151,"1,152",305,782,65,4
Florida,Bradford,48,0,6,,4,38,179,80,93,6,0
Florida,Calhoun,22,0,0,,0,22,54,23,22,9,1
Florida,Columbia,277,2,17,,9,249,"1,110",467,583,60,1
Florida,DeSoto,86,0,7,,8,71,566,138,389,39,5
Florida,Dixie,66,1,5,,3,57,288,129,142,17,1
Florida,Franklin,21,2,4,,1,14,85,38,42,5,0
Florida,Glades,35,1,1,,1,32,197,74,106,17,0
Florida,Hamilton,38,4,3,,6,25,217,82,126,9,3
Florida,Hardee,47,0,8,,3,36,276,88,168,20,0
Florida,Hendry,235,2,19,,28,186,865,413,415,37,2
Florida,Holmes,42,2,1,,1,38,182,77,89,16,0
Florida,Jackson,110,1,15,,7,87,641,152,459,30,5
Florida,Lafayette,22,0,2,,0,20,58,24,32,2,0
Florida,Levy,363,3,13,,4,343,452,147,270,35,0
Florida,Madison,144,0,3,,3,138,244,107,136,1,1
Florida,Monroe,204,2,17,,10,175,"1,270",234,"1,008",28,3
Florida,Okeechobee,145,0,7,,11,127,908,202,665,41,0
Florida,Putnam,333,6,21,,16,290,"1,368",427,878,63,5
Florida,Suwannee,92,1,4,,6,81,354,90,246,18,0
Florida,Taylor,169,2,5,,3,159,225,81,130,14,2
Florida,Union,22,0,1,,1,20,74,30,38,6,1
Florida,Washington,32,0,3,,1,28,200,73,105,22,0
Georgia,Bartow,320,3,,21,31,265,"2,566",527,"1,757",282,0
Georgia,Brantley,29,0,,4,1,24,432,95,325,12,0
Georgia,Brooks,16,1,,2,3,10,176,58,102,16,0
Georgia,Bryan,65,0,,2,5,58,337,74,247,16,0
Georgia,Burke,81,1,,0,0,80,474,124,329,21,0
Georgia,Butts,63,0,,4,4,55,338,77,236,25,0
Georgia,Carroll,129,0,,13,13,103,"1,521",559,840,122,5
Georgia,Catoosa,99,2,,11,9,77,964,160,663,141,5
Georgia,Chattahoochee,1,0,,0,1,0,3,0,2,1,1
Georgia,Cherokee,114,2,,23,17,72,"1,756",322,"1,337",97,
Georgia,Clarke,0,0,,0,0,0,0,0,0,0,
Georgia,Clayton,3,0,,0,0,3,10,0,7,3,0
Georgia,Clayton County Police Department,"1,202",18,,88,550,546,"8,275","2,513","4,604","1,158",7
Georgia,Cobb,113,0,,1,4,108,34,5,29,0,0
Georgia,Cobb County Police Department,"1,208",17,,107,445,639,"11,982","2,410","8,702",870,37
Georgia,Columbia,65,2,,11,8,44,"1,933",243,"1,614",76,5
Georgia,Coweta,81,0,,10,18,53,"1,273",301,891,81,3
Georgia,Crawford,14,0,,3,2,9,249,61,171,17,1
Georgia,Dawson,29,2,,7,6,14,489,81,370,38,1
Georgia,DeKalb,0,0,,0,0,0,0,0,0,0,
Georgia,DeKalb County Police Department,"3,583",70,,143,"1,820","1,550","24,255","6,823","13,719","3,713",129
Georgia,Dougherty,1,0,,0,0,1,85,3,81,1,0
Georgia,Dougherty County Police Department,27,0,,2,7,18,306,103,185,18,1
Georgia,Douglas,162,8,,8,54,92,"2,047",388,"1,485",174,6
Georgia,Echols,6,0,,0,0,6,27,7,19,1,0
Georgia,Effingham,28,0,,6,8,14,477,246,184,47,3
Georgia,Fayette,44,1,,3,8,32,439,117,290,32,0
Georgia,Floyd,31,2,,2,10,17,43,8,32,3,
Georgia,Floyd County Police Department,94,5,,17,14,58,"1,235",342,796,97,11
Georgia,Forsyth,134,0,,28,8,98,"1,446",265,"1,116",65,
Georgia,Fulton,3,0,,0,0,3,3,0,3,0,0
Georgia,Fulton County Police Department,988,14,,36,420,518,"5,828","1,226","3,724",878,
Georgia,Glynn County Police Department,177,0,,16,42,119,"2,002",457,"1,423",122,1
Georgia,Gwinnett County Police Department,"1,578",22,,113,714,729,"13,906","2,915","9,681","1,310",39
Georgia,Hall,188,2,,21,23,142,"1,766",488,"1,102",176,17
Georgia,Haralson,112,2,,2,5,103,419,146,248,25,
Georgia,Harris,31,0,,5,1,25,306,94,197,15,
Georgia,Heard,18,1,,1,0,16,121,28,79,14,0
Georgia,Henry,2,0,,0,2,0,112,4,108,0,
Georgia,Henry County Police Department,367,6,,40,136,185,"4,428","1,069","2,969",390,8
Georgia,Houston,72,2,,2,14,54,"1,036",182,799,55,0
Georgia,Jasper,47,0,,1,1,45,192,54,131,7,0
Georgia,Jones,19,0,,3,2,14,447,110,300,37,2
Georgia,Lamar,14,1,,0,1,12,127,29,88,10,1
Georgia,Lanier,34,0,,2,5,27,140,36,98,6,
Georgia,Lee,43,0,,6,4,33,662,126,530,6,0
Georgia,Liberty,89,0,,2,13,74,266,61,180,25,
Georgia,Lincoln,16,0,,1,1,14,144,44,92,8,2
Georgia,Long,16,0,,4,6,6,202,88,96,18,0
Georgia,Lowndes,84,0,,1,6,77,465,172,261,32,
Georgia,Madison,51,2,,12,11,26,594,168,392,34,4
Georgia,Marion,9,0,,0,0,9,14,3,8,3,0
Georgia,McDuffie,35,3,,3,2,27,215,72,123,20,
Georgia,McIntosh,13,1,,0,4,8,290,98,181,11,2
Georgia,Meriwether,62,2,,7,6,47,326,98,217,11,
Georgia,Monroe,23,0,,0,3,20,379,89,270,20,0
Georgia,Morgan,5,0,,1,2,2,151,54,87,10,0
Georgia,Muscogee,0,0,,0,0,0,0,0,0,0,
Georgia,Newton,338,7,,13,43,275,"1,452",447,840,165,
Georgia,Oconee,32,0,,0,3,29,529,90,416,23,
Georgia,Oglethorpe,45,0,,2,3,40,361,105,242,14,
Georgia,Paulding,207,2,,18,20,167,"2,612",540,"1,793",279,47
Georgia,Peach,28,0,,1,8,19,267,99,147,21,0
Georgia,Pickens,57,0,,1,2,54,395,96,270,29,0
Georgia,Rockdale,188,4,,12,44,128,"1,606",281,"1,213",112,7
Georgia,Spalding,145,0,,9,24,112,"1,122",272,736,114,0
Georgia,Terrell,32,1,,0,9,22,101,28,63,10,
Georgia,Walker,151,1,,1,11,138,"1,047",302,745,0,6
Georgia,Walton,57,0,,4,4,49,720,173,466,81,
Georgia,Worth,25,1,,0,0,24,240,69,157,14,0
Georgia,Baldwin,246,1,,3,8,234,615,199,400,16,0
Georgia,Banks,54,3,,9,3,39,503,191,293,19,0
Georgia,Berrien,5,0,,0,1,4,183,42,135,6,0
Georgia,Bleckley,11,0,,0,0,11,139,37,95,7,0
Georgia,Bulloch,38,1,,2,6,29,499,168,302,29,2
Georgia,Calhoun,1,0,,0,0,1,3,3,0,0,0
Georgia,Charlton,17,1,,0,2,14,88,47,25,16,0
Georgia,Chattooga,33,0,,0,1,32,428,108,311,9,0
Georgia,Clinch,8,0,,1,3,4,60,18,41,1,0
Georgia,Coffee,68,3,,12,11,42,904,231,627,46,
Georgia,Cook,7,0,,3,0,4,107,43,59,5,1
Georgia,Crisp,8,1,,3,1,3,380,76,296,8,0
Georgia,Decatur,54,0,,3,5,46,216,59,151,6,
Georgia,Dodge,28,1,,3,2,22,284,85,185,14,0
Georgia,Dooly,11,0,,0,0,11,105,20,76,9,0
Georgia,Early,14,2,,1,0,11,82,27,50,5,0
Georgia,Elbert,29,0,,3,3,23,339,119,208,12,
Georgia,Emanuel,18,0,,0,6,12,262,96,142,24,
Georgia,Evans,5,0,,0,3,2,31,17,10,4,0
Georgia,Fannin,19,0,,0,1,18,202,75,115,12,4
Georgia,Franklin,13,1,,3,0,9,230,88,127,15,
Georgia,Gilmer,64,1,,4,2,57,336,93,222,21,0
Georgia,Glascock,2,0,,0,0,2,19,6,9,4,0
Georgia,Gordon,115,1,,12,2,100,630,171,438,21,0
Georgia,Grady,24,0,,1,2,21,192,62,124,6,
Georgia,Greene,10,0,,0,1,9,135,35,97,3,
Georgia,Habersham,30,1,,8,1,20,403,168,216,19,0
Georgia,Hancock,13,0,,0,1,12,95,26,60,9,
Georgia,Hart,53,0,,1,1,51,296,81,203,12,
Georgia,Irwin,13,0,,2,2,9,103,31,63,9,1
Georgia,Jackson,57,0,,2,2,53,741,136,577,28,
Georgia,Jeff Davis,33,0,,1,2,30,155,34,109,12,0
Georgia,Jefferson,27,0,,2,1,24,102,44,51,7,0
Georgia,Johnson,14,0,,0,0,14,75,23,48,4,
Georgia,Laurens,39,3,,3,4,29,555,194,334,27,
Georgia,Macon,0,0,,0,0,0,61,28,31,2,0
Georgia,Miller,3,0,,0,0,3,33,10,18,5,0
Georgia,Mitchell,58,0,,8,6,44,237,59,173,5,
Georgia,Pierce,48,1,,3,1,43,190,63,120,7,
Georgia,Polk,0,0,,0,0,0,0,0,0,0,0
Georgia,Polk County Police Department,42,0,,3,4,35,623,215,335,73,2
Georgia,Putnam,48,2,,1,1,44,336,113,213,10,
Georgia,Quitman,3,0,,1,1,1,50,23,27,0,
Georgia,Rabun,10,0,,1,0,9,267,69,182,16,0
Georgia,Randolph,11,0,,0,0,11,48,20,25,3,0
Georgia,Schley,2,0,,1,0,1,42,20,21,1,
Georgia,Screven,13,0,,2,3,8,175,70,88,17,0
Georgia,Seminole,14,1,,0,0,13,60,28,32,0,
Georgia,Stephens,26,0,,4,0,22,451,139,301,11,
Georgia,Stewart,0,0,,0,0,0,9,1,7,1,0
Georgia,Sumter,28,2,,2,4,20,217,62,145,10,1
