State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Louisiana,De Soto,53,1,5,4,43,340,82,237,21,0
Louisiana,East Baton Rouge,493,14,45,209,225,"8,113","1,175","6,557",381,10
Louisiana,East Feliciana,97,0,8,2,87,171,39,107,25,0
Louisiana,Iberville,257,1,4,13,239,534,109,419,6,0
Louisiana,Jefferson,"1,535",31,92,380,"1,032","9,937","1,358","7,908",671,64
Louisiana,Lafayette,304,4,31,28,241,"1,441",345,967,129,9
Louisiana,Lafourche,200,5,31,9,155,"1,720",391,"1,247",82,7
Louisiana,Livingston,332,13,28,11,280,"3,443",975,"2,441",27,1
Louisiana,Ouachita,393,4,24,41,324,"2,803","1,061","1,564",178,13
Louisiana,Plaquemines,45,0,5,3,37,279,62,203,14,1
Louisiana,Pointe Coupee,85,0,5,6,74,285,96,173,16,0
Louisiana,Rapides,199,2,9,11,177,"1,517",457,970,90,5
Louisiana,St. Bernard,146,2,9,43,92,"1,409",246,"1,068",95,10
Louisiana,St. Charles,181,4,3,38,136,961,217,684,60,5
Louisiana,St. Helena,66,4,3,4,55,135,38,83,14,0
Louisiana,St. James,33,1,3,2,27,334,103,195,36,0
Louisiana,St. John the Baptist,90,2,2,21,65,978,219,708,51,3
Louisiana,St. Martin,154,3,23,24,104,677,106,553,18,0
Louisiana,St. Tammany,247,12,29,17,189,"1,795",412,"1,264",119,9
Louisiana,Tangipahoa,739,9,51,136,543,"2,758",819,"1,676",263,11
Louisiana,Terrebonne,298,2,13,27,256,"2,164",346,"1,725",93,6
Louisiana,Union,34,0,2,0,32,31,13,18,0,0
Louisiana,Vermilion,77,0,0,18,59,815,287,292,236,0
Louisiana,Webster,48,1,4,2,41,200,96,84,20,0
Louisiana,West Baton Rouge,60,1,5,5,49,483,49,393,41,0
Louisiana,West Feliciana,41,2,7,3,29,78,12,57,9,0
Louisiana,Allen,15,0,7,0,8,84,7,65,12,0
Louisiana,Assumption,60,1,5,2,52,246,49,191,6,0
Louisiana,Avoyelles,206,0,8,3,195,440,137,276,27,3
Louisiana,Beauregard,17,0,4,0,13,100,8,63,29,4
Louisiana,Bienville,49,1,1,5,42,213,72,129,12,0
Louisiana,Caldwell,24,1,0,0,23,226,56,159,11,0
Louisiana,Catahoula,36,0,3,0,33,96,30,63,3,0
Louisiana,Claiborne,14,0,0,0,14,106,31,69,6,0
Louisiana,Concordia,56,0,2,3,51,241,80,148,13,0
Louisiana,Evangeline,54,0,3,2,49,480,112,326,42,0
Louisiana,Franklin,63,0,0,5,58,142,35,96,11,0
Louisiana,Jackson,2,1,0,1,0,50,16,33,1,0
Louisiana,La Salle,37,1,0,3,33,61,14,35,12,1
Louisiana,Lincoln,59,5,4,2,48,268,58,204,6,0
Louisiana,Madison,28,1,2,0,25,45,18,21,6,0
Louisiana,Morehouse,43,0,3,3,37,255,40,207,8,1
Louisiana,Natchitoches,48,0,0,1,47,391,95,262,34,0
Louisiana,Red River,15,0,2,2,11,153,47,97,9,0
Louisiana,Richland3,42,2,1,0,39,,,,7,0
Louisiana,Sabine,13,1,1,1,10,168,4,164,0,0
Louisiana,St. Landry,170,0,8,21,141,942,431,408,103,0
Louisiana,St. Mary,128,2,10,12,104,763,216,493,54,4
Louisiana,Tensas,13,0,2,0,11,30,6,23,1,0
Louisiana,Vernon,58,2,8,3,45,526,89,380,57,3
Louisiana,Washington,184,0,15,8,161,582,160,362,60,0
Louisiana,West Carroll,24,0,0,0,24,100,39,49,12,1
Louisiana,Winn,42,0,1,0,41,56,19,24,13,0
Maine,Androscoggin,12,0,8,2,2,135,32,95,8,1
Maine,Cumberland,23,0,3,3,17,457,145,289,23,0
Maine,Penobscot,4,0,0,1,3,283,84,181,18,0
Maine,Sagadahoc,5,0,1,0,4,97,41,50,6,0
Maine,York,23,0,4,5,14,265,78,180,7,0
Maine,Aroostook,6,0,0,1,5,55,17,36,2,0
Maine,Franklin,8,0,5,1,2,49,9,34,6,0
Maine,Hancock,4,0,0,0,4,127,32,92,3,0
Maine,Kennebec,24,0,5,1,18,159,41,103,15,0
Maine,Knox,16,0,0,2,14,168,23,134,11,0
Maine,Lincoln,26,0,16,2,8,189,33,147,9,0
Maine,Oxford,28,0,15,2,11,279,73,186,20,0
Maine,Piscataquis,3,0,1,0,2,53,14,35,4,0
Maine,Somerset,31,3,14,1,13,366,95,247,24,1
Maine,Waldo,13,0,4,1,8,157,39,113,5,0
Maine,Washington,7,0,1,4,2,113,42,65,6,0
Maryland,Allegany,41,0,2,10,29,309,62,236,11,0
Maryland,Anne Arundel,2,0,0,0,2,0,0,0,0,0
Maryland,Anne Arundel County Police Department,"2,021",13,156,566,"1,286","10,813","1,593","8,598",622,0
Maryland,Baltimore County,0,0,0,0,0,0,0,0,0,0
Maryland,Baltimore County Police Department,"5,037",35,323,"1,533","3,146","23,155","3,114","18,023","2,018",206
Maryland,Carroll,126,0,38,7,81,774,149,592,33,0
Maryland,Cecil,59,2,5,17,35,485,155,297,33,3
Maryland,Charles,497,8,38,109,342,"2,352",365,"1,836",151,35
Maryland,Frederick,156,2,20,30,104,"1,328",215,"1,068",45,
Maryland,Harford,350,8,39,83,220,"1,974",358,"1,553",63,0
Maryland,Howard,0,0,0,0,0,0,0,0,0,0
Maryland,Howard County Police Department,769,5,70,202,492,"5,499",810,"4,336",353,
Maryland,Montgomery,0,0,0,0,0,0,0,0,0,0
Maryland,Montgomery County Police Department6,"1,394",13,230,613,538,"13,551","1,376","11,387",788,14
Maryland,Prince George's County Police Department,"2,031",54,97,854,"1,026","13,802","1,951","9,276","2,575",48
Maryland,Queen Anne's,38,1,3,3,31,453,104,338,11,1
Maryland,Washington,285,2,16,36,231,"1,346",312,946,88,0
Maryland,Wicomico,90,2,6,10,72,625,176,419,30,2
Maryland,Worcester,18,0,2,1,15,208,39,155,14,0
Maryland,Caroline,20,0,4,6,10,237,84,142,11,0
Maryland,Dorchester,15,0,0,6,9,215,49,138,28,0
Maryland,Garrett,41,0,2,1,38,297,94,194,9,0
Maryland,Kent,7,1,1,3,2,86,30,55,1,0
Maryland,Talbot,8,0,0,0,8,169,67,100,2,0
Michigan,Barry,42,2,21,1,18,296,76,204,16,4
Michigan,Bay,72,1,27,6,38,548,91,437,20,2
Michigan,Berrien,137,1,31,12,93,569,140,391,38,2
Michigan,Calhoun,115,1,35,6,73,491,109,359,23,4
Michigan,Cass,52,3,31,4,14,295,126,145,24,5
Michigan,Clinton,37,0,18,1,18,164,41,110,13,2
Michigan,Eaton,118,1,45,22,50,"1,032",179,803,50,9
Michigan,Genesee,66,1,10,2,53,276,53,211,12,2
Michigan,Ingham,144,2,44,8,90,563,146,375,42,3
Michigan,Jackson,205,0,30,12,163,631,120,472,39,5
Michigan,Kalamazoo,255,3,51,44,157,"2,220",498,"1,541",181,11
Michigan,Kent,364,4,116,38,206,"2,465",441,"1,913",111,19
Michigan,Lapeer,60,0,21,0,39,277,70,190,17,1
Michigan,Livingston,72,0,25,2,45,508,78,396,34,7
Michigan,Macomb,323,2,70,27,224,"1,385",248,"1,022",115,4
Michigan,Midland,51,0,12,0,39,296,65,220,11,2
Michigan,Monroe,177,2,59,19,97,"1,478",363,"1,004",111,14
Michigan,Montcalm,40,0,22,0,18,127,35,84,8,0
Michigan,Muskegon,64,0,23,6,35,514,74,412,28,0
Michigan,Oakland,25,0,10,1,14,39,3,29,7,3
Michigan,Ottawa,533,2,215,26,290,"2,405",470,"1,840",95,10
Michigan,Saginaw,85,0,18,11,56,468,77,372,19,1
Michigan,St. Clair,222,0,30,10,182,855,228,574,53,8
Michigan,Washtenaw,558,6,82,70,400,"1,643",273,"1,173",197,13
Michigan,Wayne,1,0,0,0,1,1,0,0,1,0
Michigan,Alcona,13,0,6,1,6,108,27,77,4,2
Michigan,Alger,0,0,0,0,0,2,2,0,0,0
Michigan,Allegan,92,0,28,3,61,572,138,399,35,7
Michigan,Alpena,7,0,5,0,2,61,12,49,0,0
Michigan,Antrim,20,0,10,0,10,147,35,108,4,1
Michigan,Arenac,25,0,12,1,12,81,26,43,12,0
Michigan,Baraga,2,0,1,0,1,14,6,7,1,0
Michigan,Benzie,20,0,5,0,15,86,36,48,2,1
Michigan,Branch,9,0,5,0,4,68,18,43,7,0
Michigan,Charlevoix,20,0,14,0,6,94,16,73,5,0
Michigan,Cheboygan,23,0,17,0,6,66,20,45,1,0
Michigan,Clare,79,2,23,4,50,383,125,235,23,3
Michigan,Crawford,8,0,6,0,2,87,32,51,4,1
Michigan,Delta,5,0,0,0,5,58,9,47,2,0
Michigan,Dickinson,2,0,1,0,1,0,0,0,0,0
Michigan,Emmet,20,0,7,0,13,131,16,109,6,1
Michigan,Gladwin,57,1,9,1,46,144,49,87,8,0
Michigan,Gogebic,8,0,2,0,6,54,17,37,0,0
Michigan,Grand Traverse,143,2,40,4,97,596,102,465,29,7
Michigan,Gratiot,36,0,16,0,20,323,43,267,13,1
Michigan,Hillsdale,33,0,21,0,12,170,46,114,10,0
Michigan,Houghton,6,0,4,0,2,63,26,34,3,1
Michigan,Huron,18,0,4,0,14,79,32,47,0,1
Michigan,Ionia,77,0,31,1,45,293,80,191,22,4
Michigan,Iosco,2,0,0,0,2,4,2,2,0,0
Michigan,Iron,5,0,0,0,5,19,1,18,0,2
Michigan,Isabella,64,0,28,1,35,317,97,206,14,4
Michigan,Kalkaska,55,1,5,0,49,159,25,126,8,0
Michigan,Keweenaw,1,0,0,0,1,9,0,9,0,0
Michigan,Lake,33,0,9,2,22,207,78,120,9,1
Michigan,Lenawee,45,1,16,4,24,223,61,149,13,2
Michigan,Luce,14,0,3,1,10,73,26,39,8,0
Michigan,Mackinac,5,0,3,0,2,75,18,54,3,1
Michigan,Manistee,27,0,15,0,12,190,18,165,7,0
Michigan,Marquette,15,0,4,1,10,158,19,132,7,0
Michigan,Mason,36,0,11,1,24,159,36,116,7,0
Michigan,Mecosta,195,2,9,1,183,350,56,285,9,2
Michigan,Menominee,19,1,5,0,13,87,53,34,0,0
Michigan,Missaukee,30,0,10,0,20,136,28,99,9,0
Michigan,Montmorency,2,0,1,0,1,43,13,18,12,2
Michigan,Newaygo,81,1,40,2,38,255,74,171,10,2
Michigan,Oceana,28,0,4,1,23,229,49,174,6,2
Michigan,Ogemaw,15,2,1,0,12,119,37,75,7,0
Michigan,Ontonagon,22,0,0,0,22,25,13,12,0,0
Michigan,Osceola,26,0,8,0,18,131,30,93,8,0
Michigan,Oscoda,11,0,1,0,10,107,39,65,3,0
Michigan,Otsego,20,0,11,0,9,58,13,43,2,1
Michigan,Presque Isle,17,0,4,1,12,23,9,14,0,2
Michigan,Roscommon,26,0,12,0,14,123,30,86,7,1
Michigan,Sanilac,48,0,6,3,39,115,36,71,8,3
Michigan,Shiawassee,16,1,3,0,12,138,31,100,7,0
Michigan,St. Joseph,57,1,11,0,45,183,26,141,16,1
Michigan,Tuscola,47,0,16,1,30,215,70,131,14,2
Michigan,Wexford,43,0,16,0,27,215,60,145,10,1
Minnesota,Anoka,48,3,9,6,30,"1,021",118,833,70,4
Minnesota,Benton,14,0,11,0,3,178,33,118,27,2
Minnesota,Blue Earth,17,0,12,0,5,99,34,54,11,1
Minnesota,Carlton,17,0,6,1,10,204,41,141,22,0
Minnesota,Carver,34,0,8,3,23,583,91,462,30,6
Minnesota,Chisago,6,1,1,0,4,102,14,79,9,0
Minnesota,Clay,7,0,1,0,6,98,35,50,13,0
Minnesota,Dakota,27,0,3,1,23,136,37,93,6,0
Minnesota,Dodge,6,0,0,0,6,89,3,82,4,0
Minnesota,Fillmore,16,0,2,1,13,67,20,45,2,0
Minnesota,Hennepin,14,0,0,0,14,63,3,58,2,2
Minnesota,Houston,8,0,1,1,6,40,13,26,1,0
Minnesota,Isanti,17,0,9,0,8,294,70,182,42,0
Minnesota,Le Sueur,5,0,4,0,1,98,30,60,8,0
Minnesota,Mille Lacs,35,0,1,2,32,632,153,433,46,0
Minnesota,Nicollet,7,0,2,0,5,51,12,35,4,0
Minnesota,Olmsted,50,0,19,3,28,307,86,193,28,0
Minnesota,Ramsey,79,0,24,11,44,"1,258",180,974,104,3
Minnesota,Scott,6,0,1,0,5,7,1,3,3,0
Minnesota,Sherburne,27,0,6,3,18,452,62,362,28,0
Minnesota,Stearns,31,0,10,0,21,374,83,262,29,1
Minnesota,St. Louis,44,0,14,1,29,689,231,382,76,5
Minnesota,Wabasha,9,0,0,0,9,48,4,35,9,0
Minnesota,Washington,48,2,8,3,35,821,166,583,72,4
Minnesota,Wright,126,0,47,7,72,"1,483",163,"1,267",53,0
Minnesota,Aitkin,13,0,4,0,9,268,117,138,13,1
Minnesota,Becker6,26,0,9,0,17,212,81,111,20,3
Minnesota,Beltrami,46,0,10,7,29,371,105,228,38,1
Minnesota,Big Stone,2,0,1,0,1,32,5,24,3,0
Minnesota,Brown,0,0,0,0,0,18,1,15,2,0
Minnesota,Cass,44,0,28,1,15,333,133,154,46,1
Minnesota,Chippewa,2,0,1,0,1,24,10,14,0,0
Minnesota,Clearwater6,15,0,1,0,14,93,21,57,15,1
Minnesota,Cook,11,0,3,0,8,84,10,67,7,1
Minnesota,Cottonwood,4,0,1,0,3,40,8,32,0,0
Minnesota,Crow Wing,33,0,13,2,18,330,151,158,21,0
Minnesota,Douglas,21,0,3,0,18,181,54,111,16,0
Minnesota,Faribault,8,0,5,0,3,83,34,38,11,1
Minnesota,Freeborn6,12,0,1,1,10,118,37,68,13,2
Minnesota,Goodhue6,9,0,3,1,5,190,36,123,31,0
Minnesota,Grant,1,0,0,0,1,19,4,13,2,0
Minnesota,Hubbard,13,0,3,0,10,226,84,126,16,0
Minnesota,Itasca,29,0,10,0,19,162,37,117,8,2
Minnesota,Jackson,7,0,4,0,3,51,19,30,2,0
Minnesota,Kanabec,23,0,0,2,21,165,43,93,29,0
Minnesota,Kandiyohi,32,0,6,2,24,217,56,143,18,2
Minnesota,Kittson,0,0,0,0,0,5,0,5,0,0
Minnesota,Koochiching,4,0,0,0,4,73,16,50,7,0
Minnesota,Lac qui Parle,2,0,0,0,2,20,12,5,3,0
Minnesota,Lake,5,0,2,0,3,17,4,9,4,1
Minnesota,Lake of the Woods,1,0,0,0,1,5,0,4,1,1
Minnesota,Lincoln6,12,0,0,0,12,4,0,4,0,1
Minnesota,Lyon,5,0,1,0,4,46,18,24,4,1
Minnesota,Mahnomen6,11,2,1,0,8,159,37,95,27,1
Minnesota,Marshall,4,0,0,0,4,14,5,9,0,0
Minnesota,Martin,3,0,0,0,3,17,4,11,2,1
Minnesota,McLeod,11,0,6,1,4,83,30,50,3,0
Minnesota,Meeker,18,0,10,1,7,126,45,67,14,0
Minnesota,Morrison,6,0,2,0,4,193,28,138,27,0
Minnesota,Mower,9,0,6,1,2,83,31,41,11,2
Minnesota,Murray,1,0,1,0,0,41,4,34,3,1
Minnesota,Nobles6,3,0,3,0,0,34,14,17,3,1
Minnesota,Norman,0,0,0,0,0,3,1,2,0,0
Minnesota,Otter Tail6,21,0,7,1,13,333,110,195,28,2
Minnesota,Pennington,4,0,0,0,4,79,24,48,7,0
Minnesota,Pine,65,1,17,4,43,"1,086",198,795,93,4
Minnesota,Pipestone,1,0,0,0,1,70,16,54,0,0
Minnesota,Pope,3,0,0,0,3,34,15,15,4,0
Minnesota,Red Lake,0,0,0,0,0,16,5,11,0,0
Minnesota,Redwood,8,0,3,0,5,61,16,37,8,0
Minnesota,Renville,6,0,1,0,5,84,24,48,12,0
Minnesota,Rice,14,0,5,1,8,120,32,81,7,0
Minnesota,Rock,4,0,2,0,2,83,17,65,1,0
Minnesota,Roseau,7,0,1,0,6,69,11,46,12,0
Minnesota,Steele,10,0,3,0,7,65,27,32,6,0
Minnesota,Stevens,3,0,1,0,2,29,17,11,1,0
Minnesota,Swift,1,0,1,0,0,0,0,0,0,0
Minnesota,Todd,9,0,6,0,3,180,56,113,11,4
Minnesota,Traverse,2,0,0,1,1,24,6,16,2,0
Minnesota,Wadena,3,0,0,0,3,3,1,2,0,0
Minnesota,Waseca,6,0,2,0,4,59,23,34,2,0
Minnesota,Watonwan,2,0,1,0,1,45,21,22,2,0
Minnesota,Wilkin,4,0,1,1,2,40,11,26,3,0
Minnesota,Winona,11,0,4,0,7,72,16,43,13,0
Minnesota,Yellow Medicine,5,0,1,0,4,42,15,26,1,0
Mississippi,DeSoto,28,5,6,4,13,402,201,172,29,0
Mississippi,Hancock,32,2,0,5,25,581,115,408,58,1
Mississippi,Harrison,41,2,5,10,24,901,237,547,117,6
Mississippi,Hinds,83,2,5,11,65,389,155,175,59,0
Mississippi,Jackson,138,2,32,18,86,"1,642",427,"1,042",173,10
Mississippi,Lamar,70,0,7,0,63,712,238,464,10,0
Mississippi,Madison7,,4,,3,19,254,83,142,29,1
Mississippi,Marshall,0,0,0,0,0,140,2,121,17,2
Mississippi,Rankin,48,2,5,7,34,457,97,341,19,5
Mississippi,Tunica7,,4,,14,25,420,61,320,39,1
Mississippi,Choctaw7,,0,,0,8,58,29,27,2,0
Mississippi,Claiborne,21,0,2,2,17,101,63,24,14,0
Mississippi,Grenada7,,1,,0,25,133,36,84,13,1
Mississippi,Kemper7,,0,,1,6,38,25,11,2,0
Mississippi,Lauderdale,45,5,8,8,24,495,277,191,27,15
Mississippi,Lincoln,14,1,0,2,11,248,92,131,25,1
Mississippi,Oktibbeha7,,0,,7,33,585,415,145,25,1
Mississippi,Panola7,,3,,8,98,825,424,380,21,2
Mississippi,Scott,25,3,0,2,20,205,85,89,31,7
Mississippi,Stone,37,0,7,2,28,211,82,97,32,2
Mississippi,Warren,12,2,2,3,5,275,76,171,28,1
Mississippi,Washington,23,3,1,2,17,389,108,236,45,0
Missouri,Andrew,13,0,0,0,13,82,34,39,9,1
Missouri,Bates,36,0,2,1,33,112,47,61,4,0
Missouri,Bollinger,17,0,5,1,11,82,31,51,0,2
Missouri,Boone,101,0,11,9,81,698,114,507,77,8
Missouri,Buchanan,26,0,1,5,20,256,64,159,33,9
Missouri,Caldwell,24,0,3,0,21,76,22,43,11,1
Missouri,Callaway,129,0,32,5,92,431,138,257,36,1
Missouri,Cape Girardeau,38,0,3,3,32,213,64,136,13,0
Missouri,Cass,54,0,3,3,48,345,107,193,45,0
Missouri,Christian,53,0,8,0,45,293,77,199,17,0
Missouri,Clay,42,0,5,4,33,236,68,142,26,0
Missouri,Clinton,18,1,4,2,11,95,38,44,13,0
Missouri,Cole,70,1,0,0,69,233,44,165,24,2
Missouri,Dallas,6,1,0,0,5,58,11,45,2,0
Missouri,DeKalb,7,0,0,1,6,34,10,19,5,0
Missouri,Franklin,79,1,5,0,73,591,220,320,51,2
Missouri,Greene,47,3,22,11,11,"1,303",360,775,168,8
Missouri,Jackson6,61,1,9,1,50,367,109,194,64,10
Missouri,Jasper,139,1,11,8,119,543,143,331,69,0
Missouri,Jefferson,380,6,15,15,344,"2,380",484,"1,538",358,8
Missouri,Lafayette,10,0,1,0,9,181,41,123,17,2
Missouri,Lincoln,89,0,13,3,73,153,39,113,1,3
Missouri,McDonald,80,1,9,0,70,298,56,239,3,0
Missouri,Moniteau,2,1,0,0,1,31,14,13,4,0
Missouri,Newton,111,1,14,2,94,668,129,470,69,5
Missouri,Osage,2,0,0,0,2,75,25,40,10,0
Missouri,Platte,44,0,14,4,26,277,51,189,37,0
Missouri,Polk,43,0,8,2,33,282,106,143,33,2
Missouri,Ray,76,0,0,0,76,116,34,67,15,1
Missouri,St. Charles,0,0,0,0,0,1,0,1,0,0
Missouri,St. Charles County Police Department,95,3,11,15,66,844,174,588,82,3
Missouri,St. Louis County Police Department,"1,917",32,158,401,"1,326","7,973","1,502","5,671",800,55
Missouri,Warren,77,1,12,2,62,182,53,114,15,1
Missouri,Webster,9,1,3,1,4,232,65,136,31,0
Missouri,Adair,10,0,0,0,10,87,22,61,4,1
Missouri,Atchison,5,0,0,0,5,10,0,8,2,0
Missouri,Audrain,17,2,0,1,14,112,57,47,8,0
Missouri,Barry,38,1,2,3,32,398,146,194,58,1
Missouri,Barton,26,0,0,1,25,82,34,41,7,3
Missouri,Benton,44,1,1,0,42,149,63,70,16,2
Missouri,Butler,98,1,1,2,94,499,134,327,38,0
Missouri,Camden,124,0,24,3,97,448,197,231,20,0
Missouri,Carroll,5,0,4,0,1,42,17,22,3,0
Missouri,Carter,27,0,6,0,21,73,32,33,8,0
Missouri,Cedar,29,0,5,0,24,71,22,48,1,1
Missouri,Clark,24,0,0,0,24,34,7,25,2,0
Missouri,Cooper,5,0,0,3,2,74,18,44,12,0
Missouri,Crawford,23,3,2,0,18,176,45,105,26,0
Missouri,Dade,29,0,3,1,25,74,37,34,3,0
Missouri,Daviess,6,0,0,1,5,44,22,17,5,0
Missouri,Dent,4,0,1,0,3,77,35,34,8,0
Missouri,Douglas,20,2,2,0,16,36,17,14,5,0
Missouri,Dunklin,12,0,0,0,12,135,30,86,19,2
Missouri,Gasconade,20,0,0,0,20,99,38,49,12,0
Missouri,Gentry,1,0,0,0,1,48,11,25,12,0
Missouri,Grundy,0,0,0,0,0,23,13,10,0,0
Missouri,Harrison,5,0,0,0,5,33,19,9,5,0
Missouri,Henry,74,0,7,1,66,196,88,106,2,2
Missouri,Hickory,3,0,0,0,3,126,46,71,9,0
Missouri,Holt,6,0,0,0,6,35,15,15,5,0
Missouri,Howard,10,0,1,0,9,77,18,55,4,0
Missouri,Howell,68,1,4,1,62,323,99,177,47,0
Missouri,Iron,4,1,0,0,3,32,12,15,5,0
Missouri,Johnson,18,1,6,2,9,245,79,138,28,0
Missouri,Knox,1,0,0,0,1,13,2,9,2,0
Missouri,Laclede,27,0,2,3,22,275,94,147,34,3
Missouri,Lawrence,15,1,0,3,11,200,91,92,17,2
Missouri,Lewis,1,1,0,0,0,51,11,36,4,0
Missouri,Linn,5,0,0,0,5,41,16,21,4,0
Missouri,Livingston,1,0,0,0,1,36,8,22,6,0
Missouri,Macon,12,0,2,0,10,92,38,53,1,0
Missouri,Madison,11,0,1,1,9,61,18,38,5,1
Missouri,Maries,12,2,0,0,10,53,22,21,10,1
Missouri,Marion,8,0,0,0,8,157,13,140,4,0
Missouri,Mercer,3,0,0,0,3,12,4,5,3,1
Missouri,Miller,28,0,0,0,28,198,82,108,8,0
Missouri,Mississippi,7,1,2,0,4,39,20,15,4,0
Missouri,Monroe,28,0,16,0,12,45,24,15,6,0
Missouri,Montgomery,1,0,0,0,1,65,28,37,0,0
Missouri,Morgan,45,0,11,1,33,131,60,64,7,1
Missouri,Nodaway,3,0,0,0,3,64,18,38,8,1
Missouri,Oregon,33,1,4,0,28,84,27,43,14,0
Missouri,Ozark,18,1,2,0,15,81,39,30,12,3
Missouri,Pemiscot,25,0,1,1,23,99,30,58,11,1
Missouri,Perry,14,0,0,0,14,70,29,38,3,0
Missouri,Pettis,27,1,2,3,21,250,69,155,26,1
Missouri,Phelps,33,0,1,1,31,215,44,151,20,0
Missouri,Pike,9,1,0,1,7,58,27,22,9,0
Missouri,Pulaski,87,0,7,2,78,281,83,164,34,0
Missouri,Ralls,9,0,0,0,9,77,16,56,5,2
Missouri,Randolph,14,0,1,0,13,68,17,40,11,0
Missouri,Reynolds,7,2,0,0,5,47,17,26,4,2
Missouri,Ripley,32,4,0,0,28,116,42,64,10,2
Missouri,Saline,8,0,1,0,7,56,21,33,2,1
Missouri,Schuyler,3,0,0,0,3,32,6,24,2,1
Missouri,Scotland,3,0,2,0,1,25,1,24,0,1
Missouri,Shannon,13,0,1,1,11,32,7,20,5,0
Missouri,Shelby,0,0,0,0,0,18,0,17,1,0
Missouri,St. Clair,11,0,1,1,9,132,47,67,18,3
Missouri,Ste. Genevieve,19,0,5,1,13,86,10,66,10,0
Missouri,St. Francois,45,0,1,1,43,376,85,194,97,3
Missouri,Stoddard,17,0,0,0,17,124,39,76,9,0
Missouri,Stone,78,1,3,2,72,239,98,132,9,1
Missouri,Sullivan,7,0,1,0,6,48,21,19,8,1
Missouri,Taney,101,3,3,2,93,328,80,202,46,1
Missouri,Texas,28,2,1,0,25,166,54,93,19,2
Missouri,Vernon,95,0,3,5,87,291,94,149,48,0
Missouri,Washington,72,0,13,1,58,280,80,169,31,1
Missouri,Wayne,28,1,1,0,26,252,81,144,27,0
Missouri,Worth,0,0,0,0,0,7,0,7,0,0
Missouri,Wright,16,0,1,0,15,91,43,41,7,6
Montana,Carbon,11,0,1,0,10,69,20,45,4,1
Montana,Cascade,29,2,3,0,24,143,31,97,15,2
Montana,Golden Valley,4,0,1,0,3,9,2,7,0,0
Montana,Missoula,115,2,18,4,91,345,97,212,36,1
Montana,Yellowstone,92,2,15,4,71,768,130,534,104,3
Montana,Beaverhead,6,0,2,0,4,9,2,5,2,0
Montana,Big Horn,52,0,2,0,50,241,15,191,35,2
Montana,Blaine,6,0,1,0,5,10,0,5,5,0
Montana,Broadwater,22,1,1,0,20,40,6,29,5,0
Montana,Carter,1,1,0,0,0,0,0,0,0,0
Montana,Chouteau,0,0,0,0,0,6,4,2,0,0
Montana,Custer,5,0,2,0,3,60,22,34,4,0
Montana,Daniels,1,0,1,0,0,0,0,0,0,0
Montana,Dawson,8,1,0,0,7,60,17,38,5,0
Montana,Deer Lodge,50,1,7,0,42,216,57,136,23,5
Montana,Fallon,2,0,0,0,2,3,1,1,1,0
Montana,Fergus,9,0,7,0,2,39,19,16,4,2
Montana,Flathead,189,2,22,3,162,"1,048",168,775,105,3
Montana,Gallatin,103,1,27,2,73,467,53,367,47,5
Montana,Garfield,1,0,0,0,1,2,0,2,0,0
Montana,Glacier,12,1,0,0,11,37,11,16,10,0
Montana,Granite,3,0,0,0,3,25,3,21,1,0
Montana,Hill,37,0,7,2,28,159,32,115,12,0
Montana,Jefferson,26,1,1,0,24,102,36,62,4,0
Montana,Judith Basin,2,0,0,0,2,3,0,2,1,0
Montana,Lake,109,1,18,5,85,299,93,161,45,9
Montana,Lewis and Clark,99,1,28,3,67,416,124,252,40,5
Montana,Liberty,2,0,0,0,2,0,0,0,0,0
Montana,Lincoln,20,1,1,0,18,119,15,94,10,3
Montana,Madison,4,0,1,0,3,69,19,39,11,0
Montana,McCone,2,0,0,0,2,6,0,4,2,1
Montana,Meagher,3,0,0,0,3,17,3,10,4,1
Montana,Mineral,3,0,0,0,3,0,0,0,0,0
Montana,Musselshell,20,1,0,0,19,111,12,85,14,2
Montana,Park,21,0,2,0,19,55,6,42,7,1
Montana,Phillips,12,0,1,0,11,48,10,36,2,0
Montana,Pondera,1,0,0,0,1,7,2,5,0,0
Montana,Powder River,1,0,0,0,1,6,1,3,2,0
Montana,Powell,6,0,5,0,1,13,4,8,1,0
Montana,Prairie,4,0,1,0,3,4,2,1,1,0
Montana,Ravalli,53,1,4,0,48,244,31,202,11,0
Montana,Richland,8,0,3,0,5,54,6,44,4,0
Montana,Roosevelt,108,1,0,0,107,62,36,10,16,2
Montana,Rosebud,10,0,2,1,7,26,8,13,5,2
Montana,Sanders,29,1,3,0,25,51,5,39,7,1
Montana,Sheridan,2,0,0,0,2,25,2,20,3,1
Montana,Silver Bow,169,0,10,6,153,"1,864",246,"1,437",181,5
Montana,Stillwater,16,0,1,0,15,51,14,32,5,0
Montana,Sweet Grass,8,0,0,1,7,36,6,25,5,1
Montana,Teton,13,0,5,0,8,39,7,28,4,0
Montana,Toole,22,0,3,0,19,92,6,80,6,1
Montana,Valley,9,0,2,0,7,18,6,11,1,1
Montana,Wheatland,2,0,0,0,2,6,3,3,0,0
Montana,Wibaux,0,0,0,0,0,4,0,3,1,0
Nebraska,Dakota,19,0,1,2,16,74,15,43,16,
Nebraska,Hall,23,0,5,0,18,137,64,61,12,2
Nebraska,Hamilton,2,0,0,0,2,43,15,21,7,0
