State,County,Violent_crime,MNNM,"Forcible 
rape",Robbery,"Aggravated 
assault","Property 
crime",Burglary,"Larceny-
theft","Motor 
vehicle 
theft",Arson1
Kentucky,Union,9,0,3,0,6,43,19,21,3,2
Kentucky,Washington,0,0,0,0,0,23,17,5,1,0
Kentucky,Wayne,1,0,0,0,1,15,9,4,2,0
Kentucky,Webster,0,0,0,0,0,10,4,4,2,0
Kentucky,Whitley,17,1,1,4,11,152,94,45,13,1
Kentucky,Wolfe,0,0,0,0,0,33,16,15,2,0
Louisiana,Ascension2   ,,0,21,42,,,656,"2,069",,
Louisiana,Bossier2    ,,0,1,2,,,65,431,,
Louisiana,Caddo2            ,,0,7,8,,,223,621,,
Louisiana,Calcasieu2        ,,0,56,31,,,"1,275","2,544",,
Louisiana,Cameron2           ,,0,1,0,,,26,90,,
Louisiana,De Soto,309,2,0,7,300,376,67,256,53,
Louisiana,East Baton Rouge,371,18,6,237,110,"8,193","1,802","6,225",166,
Louisiana,East Feliciana,1,0,0,0,1,38,10,24,4,
Louisiana,Iberia2               ,,0,14,69,,,562,"1,165",,
Louisiana,Iberville,292,5,6,18,263,657,170,468,19,0
Louisiana,Jefferson,"1,651",33,64,412,"1,142","12,479","2,568","9,128",783,87
Louisiana,Lafayette,388,3,21,44,320,"1,630",507,"1,009",114,14
Louisiana,Lafourche,112,3,0,17,92,"1,848",616,"1,164",68,1
Louisiana,Livingston,370,1,9,23,337,"2,324",729,"1,504",91,0
Louisiana,Ouachita,183,6,8,28,141,"2,688",817,"1,784",87,5
Louisiana,Pointe Coupee,105,0,3,4,98,313,109,183,21,
Louisiana,Rapides2            ,,0,23,14,,,605,"1,095",,
Louisiana,St. Bernard,94,0,7,33,54,667,133,499,35,5
Louisiana,St. Charles,265,2,8,32,223,"1,605",409,"1,118",78,18
Louisiana,St. Helena,54,0,1,2,51,247,87,140,20,0
Louisiana,St. John the Baptist,61,8,3,26,24,"1,308",423,812,73,1
Louisiana,St. Martin,127,2,6,14,105,675,120,548,7,
Louisiana,St. Tammany,261,7,15,15,224,"2,564",651,"1,755",158,13
Louisiana,Tangipahoa,732,7,44,53,628,"3,724","1,384","2,151",189,1
Louisiana,Terrebonne,221,3,19,41,158,"2,625",483,"1,963",179,3
Louisiana,Union,35,0,0,0,35,28,11,17,0,0
Louisiana,Vermilion,86,1,12,7,66,772,248,495,29,
Louisiana,Webster,69,0,11,2,56,195,97,80,18,0
Louisiana,West Baton Rouge,75,3,2,6,64,610,65,512,33,0
Louisiana,West Feliciana2     ,,0,6,2,,135,24,111,0,
Louisiana,Allen,18,0,1,2,15,201,57,144,0,0
Louisiana,Assumption,87,2,13,7,65,407,96,290,21,3
Louisiana,Avoyelles,152,1,28,4,119,531,176,342,13,2
Louisiana,Bienville,54,0,4,5,45,188,60,118,10,0
Louisiana,Caldwell,24,0,0,1,23,269,86,175,8,3
Louisiana,Catahoula,24,3,1,7,13,91,30,58,3,
Louisiana,Claiborne,55,0,9,2,44,294,87,175,32,3
Louisiana,Concordia,59,2,2,2,53,236,62,158,16,0
Louisiana,Evangeline2         ,,0,3,2,,,75,287,,
Louisiana,Franklin,50,0,3,0,47,164,39,111,14,0
Louisiana,La Salle,53,0,1,0,52,90,20,63,7,0
Louisiana,Lincoln,28,1,6,1,20,251,85,162,4,0
Louisiana,Madison2         ,,0,0,2,,,19,65,,
Louisiana,Morehouse2        ,,0,0,1,,,11,,0,
Louisiana,Natchitoches,65,3,1,5,56,595,109,447,39,0
Louisiana,Red River,52,0,0,1,51,101,14,75,12,0
Louisiana,Richland,10,0,1,0,9,214,35,169,10,0
Louisiana,St. Landry,68,0,6,12,50,747,297,415,35,0
Louisiana,St. Mary,160,0,11,20,129,925,223,644,58,1
Louisiana,Vernon,84,1,11,4,68,713,53,586,74,9
Louisiana,Washington,89,2,10,3,74,838,263,536,39,0
Louisiana,West Carroll,65,0,0,0,65,344,49,285,10,3
Louisiana,Winn,5,0,0,0,5,88,31,45,12,
Maine,Androscoggin,11,0,8,2,1,239,106,129,4,2
Maine,Cumberland,29,0,2,7,20,775,312,425,38,7
Maine,Penobscot,11,0,2,6,3,616,219,365,32,0
Maine,Sagadahoc,3,0,1,1,1,180,71,103,6,0
Maine,York,30,0,4,3,23,383,129,231,23,1
Maine,Aroostook,1,0,0,0,1,68,26,38,4,1
Maine,Franklin,8,0,5,1,2,96,32,61,3,0
Maine,Hancock,2,0,0,1,1,246,47,196,3,0
Maine,Kennebec,20,0,11,2,7,425,162,242,21,1
Maine,Knox,13,0,0,1,12,282,79,188,15,0
Maine,Lincoln,31,0,6,2,23,305,117,181,7,2
Maine,Oxford,19,0,9,4,6,355,125,220,10,1
Maine,Piscataquis,4,0,0,2,2,105,59,43,3,0
Maine,Somerset,21,0,10,3,8,376,156,209,11,0
Maine,Waldo,13,0,2,1,10,242,104,130,8,1
Maine,Washington,25,0,0,0,25,159,63,88,8,0
Maryland,Allegany,49,0,2,6,41,311,96,204,11,0
Maryland,Anne Arundel,0,0,0,0,0,0,0,0,0,0
Maryland,Baltimore County,0,0,0,0,0,0,0,0,0,0
Maryland,Baltimore County Police Department,"4,145",24,145,"1,367","2,609","23,327","4,061","17,704","1,562",252
Maryland,Calvert,100,2,7,20,71,"1,492",351,"1,101",40,0
Maryland,Carroll,97,0,18,10,69,"1,097",405,659,33,0
Maryland,Cecil,166,0,21,25,120,885,319,510,56,0
Maryland,Charles,536,6,32,145,353,"3,062",581,"2,302",179,0
Maryland,Frederick,182,0,22,13,147,"1,450",278,"1,121",51,15
Maryland,Harford,487,2,43,100,342,"2,451",779,"1,542",130,4
Maryland,Howard,0,0,0,0,0,0,0,0,0,0
Maryland,Howard County Police Department,574,4,34,177,359,"6,410","1,185","4,913",312,62
Maryland,Montgomery,0,0,0,0,0,0,0,0,0,0
Maryland,Montgomery County Police Department,"1,795",14,102,829,850,"16,695","2,600","13,083","1,012",224
Maryland,Prince George's,73,0,0,0,73,0,0,0,0,0
Maryland,Prince George's County Police Department,"3,955",49,145,"1,996","1,765","24,192","4,758","15,115","4,319",142
Maryland,Queen Anne's,57,1,2,3,51,618,131,472,15,4
Maryland,Somerset,6,1,0,0,5,39,6,32,1,0
Maryland,St. Mary's,210,0,11,48,151,"2,433",691,"1,665",77,3
Maryland,Washington,155,0,7,21,127,"1,332",423,835,74,0
Maryland,Wicomico,81,2,4,18,57,794,254,505,35,5
Maryland,Worcester,30,1,2,3,24,165,42,122,1,0
Maryland,Caroline,25,1,2,8,14,389,156,218,15,0
Maryland,Dorchester,22,0,3,0,19,251,78,161,12,0
Maryland,Garrett,30,1,0,2,27,321,74,231,16,0
Maryland,Kent,31,0,3,5,23,144,60,82,2,0
Maryland,Talbot,13,0,1,3,9,235,92,139,4,1
Michigan,Bay,44,0,8,5,31,704,123,549,32,3
Michigan,Berrien,91,2,14,6,69,640,195,416,29,2
Michigan,Clinton,10,0,4,1,5,182,68,100,14,1
Michigan,Ingham,93,1,13,5,74,670,199,441,30,6
Michigan,Jackson,103,4,9,5,85,589,161,406,22,2
Michigan,Kent,357,1,58,57,241,"3,031",886,"2,039",106,13
Michigan,Lapeer,51,0,15,2,34,388,125,244,19,1
Michigan,Livingston,42,0,18,4,20,792,189,553,50,3
Michigan,Macomb,308,0,48,38,222,"2,259",441,"1,668",150,20
Michigan,Midland,52,1,25,0,26,415,132,275,8,3
Michigan,Monroe,209,4,41,58,106,"2,614",708,"1,738",168,23
Michigan,Montcalm,43,1,11,1,30,459,141,301,17,4
Michigan,Muskegon,46,0,8,1,37,821,217,575,29,5
Michigan,Oakland,"1,025",19,66,204,736,"5,412","1,697","3,379",336,82
Michigan,Ottawa,319,2,118,21,178,"3,427",919,"2,439",69,24
Michigan,Saginaw,91,0,11,15,65,621,167,416,38,1
Michigan,St. Clair,134,2,21,8,103,"1,380",348,958,74,17
Michigan,Washtenaw,446,1,66,67,312,"2,217",878,"1,172",167,29
Michigan,Wayne,0,0,0,0,0,1,0,1,0,0
Michigan,Alcona,13,0,2,0,11,198,69,127,2,0
Michigan,Alger,1,0,0,0,1,5,1,4,0,1
Michigan,Allegan,93,0,18,2,73,900,264,606,30,3
Michigan,Alpena,1,0,0,0,1,75,21,54,0,0
Michigan,Antrim,22,0,7,0,15,264,81,161,22,0
Michigan,Arenac,17,0,3,1,13,188,66,110,12,3
Michigan,Baraga,2,0,0,0,2,17,2,15,0,0
Michigan,Branch,21,0,6,0,15,242,102,134,6,0
Michigan,Charlevoix,10,0,6,0,4,140,25,107,8,2
Michigan,Cheboygan,15,0,9,0,6,122,60,59,3,1
Michigan,Chippewa,10,0,1,0,9,114,48,62,4,3
Michigan,Crawford,25,0,5,0,20,153,71,76,6,0
Michigan,Emmet,22,0,8,0,14,228,43,182,3,1
Michigan,Gladwin,24,1,6,1,16,222,108,108,6,2
Michigan,Gogebic,4,1,0,0,3,99,11,84,4,3
Michigan,Grand Traverse,107,0,36,8,63,848,194,621,33,5
Michigan,Gratiot,9,0,6,0,3,207,50,149,8,1
Michigan,Houghton,2,0,0,0,2,96,16,78,2,0
Michigan,Huron,15,0,6,0,9,207,77,123,7,0
Michigan,Ionia,29,1,12,1,15,376,122,231,23,4
Michigan,Iosco,1,0,0,0,1,15,4,10,1,1
Michigan,Iron,9,0,1,0,8,56,25,29,2,0
Michigan,Isabella,45,1,10,1,33,415,122,277,16,2
Michigan,Kalkaska,23,0,11,1,11,383,131,237,15,1
Michigan,Keweenaw,0,0,0,0,0,26,10,14,2,1
Michigan,Luce,4,0,2,0,2,25,4,21,0,0
Michigan,Mackinac,3,0,0,0,3,89,30,56,3,0
Michigan,Manistee,23,1,4,2,16,136,31,101,4,1
Michigan,Marquette,7,1,4,0,2,188,29,151,8,1
Michigan,Mason,38,2,19,1,16,501,93,391,17,3
Michigan,Mecosta,193,0,6,0,187,464,119,329,16,3
Michigan,Menominee,15,0,6,0,9,162,69,91,2,0
Michigan,Montmorency,3,0,1,0,2,24,21,3,0,0
Michigan,Oceana,20,2,6,2,10,278,102,168,8,1
Michigan,Ogemaw,21,0,1,1,19,247,93,139,15,2
Michigan,Ontonagon,2,0,0,0,2,18,8,10,0,1
Michigan,Osceola,16,0,2,2,12,184,48,126,10,1
Michigan,Oscoda,13,0,1,0,12,232,83,139,10,1
Michigan,Otsego,8,0,5,0,3,38,10,26,2,1
Michigan,Presque Isle,5,0,0,0,5,61,35,26,0,1
Michigan,Roscommon,21,0,7,2,12,224,62,158,4,2
Michigan,Sanilac,30,0,5,1,24,245,92,142,11,5
Michigan,Shiawassee,55,1,13,5,36,441,110,318,13,2
Michigan,Tuscola,39,0,14,1,24,353,133,203,17,1
Minnesota,Anoka,,0,,2,44,"1,448",320,"1,068",60,5
Minnesota,Benton,,0,,0,3,204,48,143,13,2
Minnesota,Blue Earth,,0,,0,7,156,42,102,12,1
Minnesota,Carlton,,0,,0,7,250,65,176,9,5
Minnesota,Carver,,1,,4,21,749,126,601,22,3
Minnesota,Clay,,0,,0,3,93,33,55,5,1
Minnesota,Dakota,,0,,0,28,184,57,87,40,1
Minnesota,Dodge,,0,,1,29,236,43,181,12,0
Minnesota,Fillmore,,0,,1,7,121,42,72,7,1
Minnesota,Hennepin,,0,,2,13,100,5,92,3,0
Minnesota,Houston,,0,,0,11,70,25,39,6,0
Minnesota,Isanti,,0,,0,9,273,63,187,23,0
Minnesota,Le Sueur,,0,,0,2,121,25,89,7,0
Minnesota,Mille Lacs,,0,,6,45,672,178,448,46,3
Minnesota,Nicollet,,0,,0,4,97,23,65,9,0
Minnesota,Olmsted,,1,,0,16,386,149,207,30,6
Minnesota,Polk,,0,,1,20,222,69,146,7,11
Minnesota,Ramsey,,0,,0,5,35,5,27,3,0
Minnesota,Scott,,0,,0,5,20,6,13,1,0
Minnesota,Sherburne,,0,,1,18,509,109,365,35,0
Minnesota,Sibley,,0,,0,0,0,0,0,0,0
Minnesota,Stearns,,3,,3,17,442,90,332,20,3
Minnesota,St. Louis,,0,,2,36,711,273,385,53,10
Minnesota,Wabasha,,0,,0,3,53,12,38,3,1
Minnesota,Washington,,0,,0,20,960,222,695,43,5
Minnesota,Wright,,0,,7,44,"1,828",169,"1,587",72,7
Minnesota,Aitkin,,0,,2,12,456,181,246,29,0
Minnesota,Becker,,0,,0,13,123,35,60,28,0
Minnesota,Beltrami,,0,,6,30,422,138,270,14,5
Minnesota,Big Stone,,0,,0,0,53,13,37,3,0
Minnesota,Brown,,0,,0,0,11,4,7,0,0
Minnesota,Cass,,3,,1,18,"1,059",216,785,58,2
Minnesota,Chippewa,,0,,0,5,30,4,25,1,0
Minnesota,Clearwater,,0,,1,0,97,43,47,7,0
Minnesota,Cook,,0,,0,2,173,17,152,4,0
Minnesota,Cottonwood,,0,,0,0,55,14,41,0,0
Minnesota,Crow Wing,,1,,2,20,523,194,307,22,2
Minnesota,Douglas,,1,,0,8,185,66,107,12,3
Minnesota,Faribault,,0,,0,1,60,28,28,4,0
Minnesota,Freeborn,,0,,0,7,146,31,106,9,0
Minnesota,Goodhue,,0,,0,14,257,70,164,23,1
Minnesota,Grant,,0,,0,2,96,37,52,7,0
Minnesota,Hubbard,,0,,0,5,229,83,135,11,0
Minnesota,Itasca,,0,,0,24,359,72,283,4,0
Minnesota,Jackson,,0,,1,5,85,11,72,2,0
Minnesota,Kanabec,,0,,1,36,357,104,226,27,3
Minnesota,Kandiyohi,,0,,0,7,344,83,240,21,2
Minnesota,Kittson,,0,,0,1,22,6,15,1,0
Minnesota,Koochiching,,0,,0,7,102,34,55,13,0
Minnesota,Lac Qui Parle,,0,,0,0,38,9,26,3,0
Minnesota,Lake,,0,,0,3,33,14,17,2,0
Minnesota,Lake of the Woods,,0,,0,1,15,7,8,0,1
Minnesota,Lincoln,,0,,0,6,20,4,16,0,0
Minnesota,Lyon,,0,,0,3,37,14,20,3,1
Minnesota,Mahnomen,,0,,0,14,114,36,74,4,0
Minnesota,Martin,,0,,0,1,31,13,14,4,0
Minnesota,McLeod,,0,,0,7,115,43,63,9,0
Minnesota,Meeker,,0,,0,8,286,63,207,16,0
Minnesota,Morrison,,2,,0,2,211,38,161,12,0
Minnesota,Mower,,0,,0,12,197,75,99,23,0
Minnesota,Murray,,0,,0,4,32,15,15,2,0
Minnesota,Nobles,,0,,1,2,23,11,9,3,0
Minnesota,Norman,,0,,0,0,0,0,0,0,0
Minnesota,Otter Tail,,1,,0,17,460,161,272,27,1
Minnesota,Pennington,,1,,0,0,51,10,36,5,1
Minnesota,Pine,,0,,2,46,"1,049",198,774,77,1
Minnesota,Pipestone,,0,,0,2,66,17,48,1,0
Minnesota,Pope,,0,,0,3,60,19,40,1,1
Minnesota,Red Lake,,0,,0,0,2,0,2,0,0
Minnesota,Redwood,,0,,0,2,44,9,32,3,0
Minnesota,Renville,,0,,0,2,100,27,71,2,1
Minnesota,Rice,,0,,2,7,160,60,92,8,2
Minnesota,Rock7,,0,,0,,64,9,52,3,0
Minnesota,Roseau,,1,,0,3,50,4,45,1,0
Minnesota,Steele,,0,,0,4,118,36,77,5,1
Minnesota,Stevens,,0,,0,3,30,10,20,0,0
Minnesota,Swift,,0,,0,0,24,9,10,5,0
Minnesota,Todd,,0,,0,17,215,70,136,9,1
Minnesota,Traverse,,0,,0,2,22,6,15,1,0
Minnesota,Wadena,,0,,0,6,72,24,43,5,0
Minnesota,Waseca,,0,,0,1,93,51,39,3,1
Minnesota,Watonwan,,0,,0,4,34,9,20,5,0
Minnesota,Wilkin,,0,,0,2,35,8,27,0,0
Minnesota,Winona,,0,,1,3,95,12,76,7,4
Minnesota,Yellow Medicine,,0,,0,3,19,7,11,1,1
Mississippi,Harrison,43,5,5,11,22,"1,155",410,682,63,7
Mississippi,Hinds,34,3,1,5,25,469,230,183,56,5
Mississippi,Jackson,132,1,24,20,87,"1,618",519,976,123,3
Mississippi,Madison,34,1,6,3,24,405,150,228,27,0
Mississippi,Rankin,38,3,2,6,27,638,134,456,48,8
Mississippi,Simpson,30,0,1,3,26,265,101,149,15,2
Mississippi,Tunica,36,4,10,13,9,504,77,379,48,1
Mississippi,Adams,21,1,0,4,16,372,143,228,1,1
Mississippi,Choctaw,12,0,2,0,10,57,16,40,1,0
Mississippi,Claiborne,24,2,5,3,14,227,126,80,21,4
Mississippi,Franklin,20,1,1,3,15,63,49,7,7,0
Mississippi,George,8,2,1,0,5,82,32,48,2,0
Mississippi,Greene,3,0,0,0,3,27,10,11,6,0
Mississippi,Grenada,20,0,0,0,20,128,67,50,11,0
Mississippi,Itawamba,28,1,2,0,25,226,69,143,14,0
Mississippi,Jefferson,22,0,1,0,21,42,12,30,0,1
Mississippi,Kemper,4,0,1,0,3,45,28,13,4,0
Mississippi,Lauderdale,41,2,9,10,20,612,330,242,40,3
Mississippi,Lee,46,0,3,7,36,652,243,383,26,20
Mississippi,Leflore,89,0,0,6,83,433,156,252,25,2
Mississippi,Lincoln,22,1,5,1,15,337,96,230,11,7
Mississippi,Marion,26,1,5,5,15,361,179,161,21,5
Mississippi,Panola,115,2,1,4,108,739,398,319,22,0
Mississippi,Pike,23,2,1,2,18,321,154,155,12,0
Mississippi,Tippah,9,0,0,0,9,6,1,5,0,0
Mississippi,Tishomingo,1,1,0,0,0,6,5,0,1,1
Mississippi,Union,5,0,0,1,4,203,78,112,13,4
Mississippi,Warren,15,0,5,2,8,277,75,173,29,0
Mississippi,Washington,19,2,2,4,11,463,126,274,63,0
Mississippi,Winston,8,1,2,0,5,26,8,17,1,0
Missouri,Andrew,5,1,0,0,4,92,32,57,3,0
Missouri,Bates,33,0,0,0,33,195,58,115,22,1
Missouri,Bollinger,12,1,0,0,11,79,33,44,2,0
Missouri,Boone,114,0,3,14,97,779,200,530,49,6
Missouri,Buchanan,20,0,0,2,18,247,71,163,13,4
Missouri,Caldwell,29,0,1,0,28,125,55,68,2,0
Missouri,Callaway,53,0,1,3,49,737,209,497,31,1
Missouri,Cape Girardeau,9,0,1,1,7,320,116,187,17,6
Missouri,Cass,46,1,6,1,38,367,94,244,29,1
Missouri,Christian,55,0,0,2,53,350,124,180,46,0
Missouri,Clay,36,2,7,2,25,235,96,112,27,6
Missouri,Clinton,22,1,0,0,21,117,31,79,7,3
Missouri,Cole,55,0,3,2,50,262,91,151,20,0
Missouri,De Kalb,7,0,0,0,7,70,22,37,11,0
Missouri,Franklin,50,2,1,2,45,561,147,371,43,0
Missouri,Greene,88,1,20,6,61,"1,737",524,"1,050",163,22
Missouri,Jackson,56,1,2,5,48,605,203,351,51,0
Missouri,Jasper,172,0,9,3,160,753,271,415,67,6
Missouri,Jefferson,303,5,23,12,263,"2,498",456,"1,844",198,17
Missouri,Lafayette,12,1,1,0,10,184,57,111,16,0
Missouri,Lincoln,57,0,0,0,57,297,123,151,23,0
Missouri,McDonald,122,1,1,3,117,274,83,171,20,5
Missouri,Moniteau,10,0,0,0,10,97,45,49,3,1
Missouri,Newton,74,3,17,4,50,909,254,575,80,16
Missouri,Osage,5,0,1,0,4,115,50,46,19,0
Missouri,Platte,55,2,3,1,49,353,87,240,26,4
Missouri,Polk,78,1,6,1,70,402,141,240,21,0
Missouri,Ray,37,0,4,0,33,198,71,113,14,3
Missouri,St. Charles,142,0,6,12,124,"1,039",280,726,33,9
Missouri,St. Louis County Police Department,"1,003",8,50,250,695,"8,465","1,829","5,929",707,47
Missouri,Warren,43,0,4,0,39,266,97,153,16,4
Missouri,Webster,14,3,0,0,11,304,156,111,37,8
Missouri,Adair,3,0,0,0,3,144,27,110,7,0
Missouri,Atchison,1,0,1,0,0,13,7,5,1,1
Missouri,Audrain,4,0,0,0,4,125,43,76,6,0
Missouri,Barry,54,0,5,1,48,488,186,266,36,5
Missouri,Benton,63,1,12,3,47,336,155,170,11,1
Missouri,Butler,100,0,11,7,82,672,177,460,35,0
Missouri,Camden,38,0,1,0,37,409,117,273,19,0
Missouri,Carroll,9,2,0,0,7,59,19,35,5,0
Missouri,Carter,2,0,0,0,2,32,10,18,4,1
Missouri,Cedar,26,0,4,0,22,125,51,69,5,0
Missouri,Chariton,23,0,1,0,22,62,18,41,3,0
Missouri,Clark,5,0,0,0,5,26,16,6,4,0
Missouri,Cooper,6,1,0,2,3,162,67,84,11,0
Missouri,Crawford,25,3,4,0,18,270,116,146,8,0
Missouri,Dade,6,0,0,0,6,47,39,3,5,1
Missouri,Daviess,4,0,0,0,4,84,35,40,9,1
Missouri,Dent,19,0,4,0,15,109,49,50,10,0
Missouri,Douglas,18,0,1,0,17,74,25,43,6,5
Missouri,Dunklin,33,0,2,1,30,265,79,166,20,4
Missouri,Gasconade,16,0,0,1,15,159,59,83,17,3
Missouri,Gentry,0,0,0,0,0,37,12,24,1,0
Missouri,Grundy,5,1,0,0,4,71,26,43,2,0
Missouri,Harrison,8,2,0,0,6,49,8,37,4,1
Missouri,Henry,40,0,3,1,36,362,130,213,19,2
Missouri,Hickory,1,0,1,0,0,137,55,77,5,0
Missouri,Holt,3,0,0,0,3,72,29,38,5,0
Missouri,Howard,6,0,1,0,5,38,11,24,3,2
Missouri,Howell,33,1,0,1,31,377,123,222,32,4
Missouri,Iron,45,1,1,3,40,62,29,25,8,0
Missouri,Johnson,17,1,1,0,15,393,124,246,23,0
Missouri,Knox,0,0,0,0,0,38,15,23,0,2
Missouri,Laclede,85,1,4,0,80,274,71,182,21,4
Missouri,Lawrence,64,1,1,1,61,477,211,237,29,1
Missouri,Lewis,2,0,1,1,0,57,26,24,7,1
Missouri,Linn,6,0,0,0,6,73,35,35,3,0
Missouri,Livingston,3,0,0,0,3,51,21,29,1,1
Missouri,Macon,18,0,1,0,17,126,59,65,2,1
Missouri,Madison,8,0,0,0,8,52,12,34,6,0
Missouri,Maries,15,0,2,1,12,84,33,46,5,1
Missouri,Marion,8,1,0,0,7,199,27,161,11,0
Missouri,Mercer,1,0,0,0,1,20,7,12,1,0
Missouri,Miller,18,0,4,0,14,289,113,168,8,1
Missouri,Mississippi,10,0,0,1,9,52,19,30,3,2
Missouri,Monroe,4,0,1,0,3,45,15,25,5,1
Missouri,Montgomery,3,0,0,0,3,61,20,37,4,0
Missouri,Morgan,97,3,0,1,93,280,126,133,21,0
Missouri,New Madrid,22,2,1,1,18,53,17,31,5,3
Missouri,Nodaway,13,0,3,1,9,101,34,58,9,0
Missouri,Oregon,22,1,0,1,20,55,23,32,0,2
Missouri,Ozark,30,1,2,2,25,139,82,55,2,1
Missouri,Pemiscot,15,0,1,3,11,122,47,68,7,0
Missouri,Perry,12,0,0,0,12,75,28,41,6,1
Missouri,Pettis,16,0,1,1,14,349,117,207,25,1
Missouri,Phelps,49,0,6,1,42,433,104,305,24,0
Missouri,Pike,9,0,0,0,9,133,53,69,11,0
Missouri,Pulaski,154,3,12,9,130,512,221,265,26,2
Missouri,Putnam,0,0,0,0,0,11,5,6,0,0
Missouri,Ralls,6,0,0,0,6,143,36,99,8,0
Missouri,Randolph,9,0,2,1,6,92,28,62,2,3
Missouri,Reynolds,22,3,0,0,19,78,32,41,5,6
Missouri,Ripley,27,0,0,0,27,263,59,192,12,0
Missouri,Saline,4,0,0,0,4,92,36,45,11,0
Missouri,Schuyler,3,0,0,0,3,26,6,19,1,1
Missouri,Scotland,3,0,0,0,3,55,17,36,2,0
Missouri,Scott,17,0,0,1,16,83,29,48,6,0
Missouri,Shannon,10,0,2,0,8,59,11,42,6,0
Missouri,Shelby,5,0,0,0,5,34,9,23,2,0
Missouri,St. Clair,9,0,0,1,8,179,65,112,2,0
Missouri,Ste. Genevieve,49,0,3,0,46,109,26,77,6,1
Missouri,St. Francois,76,0,6,2,68,552,189,301,62,2
Missouri,Stoddard,21,1,2,1,17,255,95,133,27,3
Missouri,Stone,121,1,4,1,115,456,130,292,34,3
Missouri,Sullivan,8,0,1,0,7,73,28,38,7,0
Missouri,Taney,83,0,5,3,75,494,146,302,46,1
Missouri,Texas,13,1,2,0,10,290,120,152,18,1
Missouri,Vernon,37,0,1,0,36,315,102,185,28,3
Missouri,Washington,39,1,2,1,35,377,114,225,38,6
Missouri,Wayne,9,0,1,0,8,85,39,40,6,1
Missouri,Worth,2,0,1,0,1,40,15,22,3,0
Missouri,Wright,5,0,0,0,5,135,56,70,9,4
Montana,Carbon,13,0,1,0,12,47,12,30,5,0
Montana,Cascade,39,0,6,1,32,327,71,229,27,2
Montana,Golden Valley,2,0,0,0,2,2,2,0,0,0
Montana,Missoula,100,0,16,5,79,479,80,358,41,7
Montana,Yellowstone,52,0,1,1,50,634,164,412,58,8
Montana,Beaverhead,2,0,0,1,1,29,7,21,1,4
Montana,Blaine,19,0,1,0,18,27,3,22,2,0
Montana,Broadwater,16,0,2,0,14,44,3,40,1,2
Montana,Carter,0,0,0,0,0,2,1,1,0,0
Montana,Chouteau,1,0,0,0,1,11,1,9,1,0
Montana,Custer,2,0,0,0,2,35,3,28,4,0
Montana,Daniels,2,0,0,0,2,5,0,5,0,0
Montana,Dawson,7,0,0,0,7,100,14,78,8,0
Montana,Deer Lodge,27,1,5,0,21,178,13,157,8,0
Montana,Fallon,0,0,0,0,0,4,0,4,0,0
Montana,Fergus,12,0,1,0,11,58,12,42,4,1
Montana,Flathead,150,0,12,5,133,"1,258",318,878,62,8
Montana,Gallatin,52,0,16,1,35,380,54,309,17,8
Montana,Garfield,0,0,0,0,0,1,1,0,0,0
Montana,Glacier,33,1,0,0,32,65,9,48,8,0
Montana,Granite,0,0,0,0,0,50,3,45,2,0
Montana,Hill,22,0,1,0,21,158,12,135,11,3
Montana,Jefferson,11,0,0,0,11,90,13,71,6,5
Montana,Judith Basin,3,0,1,0,2,4,0,1,3,0
Montana,Lake,61,1,7,0,53,343,93,201,49,2
Montana,Lewis and Clark,59,3,12,2,42,366,79,258,29,0
Montana,Lincoln,36,3,1,0,32,123,30,88,5,2
Montana,Madison,4,0,0,0,4,48,4,42,2,3
Montana,McCone,1,1,0,0,0,5,0,5,0,1
Montana,Meagher,3,0,0,0,3,22,2,19,1,0
Montana,Mineral,1,0,0,0,1,5,1,4,0,0
Montana,Musselshell,17,0,6,0,11,91,11,74,6,1
Montana,Park,15,0,2,0,13,61,8,44,9,4
Montana,Phillips,7,0,0,0,7,77,3,68,6,0
Montana,Pondera,0,0,0,0,0,6,0,5,1,0
Montana,Powell,15,1,2,0,12,60,6,52,2,0
Montana,Prairie,2,0,0,0,2,6,0,4,2,0
Montana,Ravalli,43,0,3,1,39,357,37,304,16,2
Montana,Richland,6,0,0,0,6,84,18,53,13,1
Montana,Roosevelt,14,0,0,0,14,36,7,24,5,0
Montana,Rosebud,7,0,1,1,5,33,5,23,5,0
Montana,Sanders,10,2,1,0,7,75,8,59,8,1
Montana,Sheridan,17,0,3,0,14,64,7,51,6,0
Montana,Silver Bow,88,0,3,6,79,"1,274",197,973,104,4
Montana,Stillwater,22,0,4,0,18,83,50,29,4,1
Montana,Sweet Grass,6,0,1,0,5,51,6,36,9,0
Montana,Teton,5,1,1,0,3,49,6,40,3,0
Montana,Toole,0,0,0,0,0,99,14,75,10,1
Montana,Valley,6,0,1,0,5,23,5,13,5,0
Montana,Wheatland,4,0,0,0,4,4,1,2,1,1
Montana,Wibaux,0,0,0,0,0,3,2,1,0,0
Nebraska,Cass,20,0,12,0,8,309,53,233,23,1
Nebraska,Dakota,4,0,0,0,4,27,7,16,4,0
Nebraska,Dixon,9,0,3,0,6,84,25,57,2,3
Nebraska,Douglas,100,0,8,5,87,"1,207",331,777,99,0
Nebraska,Hall,6,0,2,0,4,228,49,168,11,0
Nebraska,Hamilton,0,0,0,0,0,88,44,43,1,1
Nebraska,Lancaster,24,1,9,2,12,370,130,232,8,5
Nebraska,Sarpy,18,0,8,5,5,695,101,544,50,0
Nebraska,Saunders,4,0,0,1,3,141,27,110,4,1
