State,County,Violent_crime,MNNM,"Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Kentucky,McCracken,43,1,21,,8,13,346,139,182,25,2
Kentucky,McCreary,3,0,1,,0,2,81,34,37,10,0
Kentucky,Menifee,0,0,0,,0,0,44,20,21,3,0
Kentucky,Mercer,6,0,3,,0,3,41,16,22,3,0
Kentucky,Metcalfe,0,0,0,,0,0,49,31,13,5,1
Kentucky,Monroe,0,0,0,,0,0,0,0,0,0,0
Kentucky,Montgomery,19,0,2,,8,9,425,174,237,14,0
Kentucky,Muhlenberg,4,0,0,,1,3,53,25,22,6,0
Kentucky,Muhlenberg County Police Department,1,0,0,,0,1,0,0,0,0,0
Kentucky,Nelson,15,0,5,,2,8,130,58,61,11,3
Kentucky,Nicholas,2,0,0,,0,2,15,9,4,2,0
Kentucky,Ohio,17,0,5,,2,10,120,58,53,9,2
Kentucky,Owen,0,0,0,,0,0,21,11,10,0,0
Kentucky,Owsley,0,0,0,,0,0,4,2,2,0,0
Kentucky,Perry,3,0,0,,0,3,46,13,17,16,1
Kentucky,Perry County Police Department,0,0,0,,0,0,0,0,0,0,0
Kentucky,Pike,1,0,0,,0,1,21,9,11,1,0
Kentucky,Powell,2,0,0,,0,2,62,24,37,1,0
Kentucky,Pulaski,34,0,8,,12,14,678,373,266,39,2
Kentucky,Robertson,0,0,0,,0,0,0,0,0,0,0
Kentucky,Rockcastle,8,0,0,,3,5,34,17,9,8,1
Kentucky,Rowan,1,0,0,,0,1,49,14,34,1,1
Kentucky,Russell,5,0,1,,0,4,42,25,12,5,0
Kentucky,Simpson,2,0,1,,0,1,112,35,68,9,1
Kentucky,Taylor,13,1,8,,0,4,169,57,100,12,1
Kentucky,Todd,0,0,0,,0,0,84,44,34,6,0
Kentucky,Union,12,0,1,,0,11,69,17,48,4,0
Kentucky,Washington,0,0,0,,0,0,25,10,11,4,0
Kentucky,Wayne,1,0,0,,0,1,34,16,16,2,1
Kentucky,Webster,2,0,1,,1,0,16,6,7,3,0
Kentucky,Whitley,11,0,0,,2,9,217,123,77,17,5
Kentucky,Wolfe,5,0,0,,1,4,54,26,20,8,0
Louisiana,Acadia4,62,0,0,,10,52,471,154,242,75,0
Louisiana,Ascension,335,11,35,,36,253,"2,705",627,"1,926",152,6
Louisiana,Bossier,56,0,3,,6,47,450,78,333,39,1
Louisiana,Caddo,84,2,4,,3,75,813,195,552,66,2
Louisiana,Calcasieu,423,3,54,,37,329,"4,187","1,295","2,714",178,5
Louisiana,Cameron,15,0,2,,0,13,134,26,102,6,0
Louisiana,"De Soto4, 8",,1,7,,6,,459,148,280,31,0
Louisiana,East Baton Rouge4,295,10,20,,159,106,"6,663","1,240","5,274",149,22
Louisiana,East Feliciana,50,1,5,,4,40,137,26,99,12,0
Louisiana,Grant,8,1,0,,0,7,166,74,88,4,0
Louisiana,Iberia,143,2,7,,44,90,"1,366",455,886,25,2
Louisiana,Iberville4,284,3,8,,20,253,548,129,410,9,0
Louisiana,Jefferson4,"1,667",43,84,,477,"1,063","12,476","2,129","9,608",739,69
Louisiana,Lafayette4,352,5,16,,56,275,"1,899",385,"1,332",182,
Louisiana,Lafourche,51,0,0,,15,36,"1,676",453,"1,162",61,7
Louisiana,"Livingston4, 5",,4,28,,14,,"2,743","1,000","1,731",12,0
Louisiana,Ouachita4,507,1,4,,41,461,"2,741",945,"1,659",137,8
Louisiana,Plaquemines,32,1,3,,2,26,269,65,191,13,2
Louisiana,Pointe Coupee,125,1,10,,9,105,295,108,166,21,2
Louisiana,Rapides,270,0,27,,11,232,"1,857",565,"1,087",205,4
Louisiana,"St. Bernard4, 6",86,1,1,,23,61,833,154,631,48,10
Louisiana,St. Charles4,175,4,13,,22,136,"1,027",204,735,88,9
Louisiana,St. Helena4,35,0,1,,2,32,167,58,97,12,2
Louisiana,St. James,83,0,5,,4,74,464,75,371,18,3
Louisiana,St. John the Baptist8,,7,4,,43,,"1,324",298,965,61,0
Louisiana,St. Martin4,102,1,8,,10,83,260,82,173,5,0
Louisiana,St. Tammany4,225,4,15,,18,188,"1,611",388,"1,119",104,13
Louisiana,Terrebonne,164,4,7,,32,121,"2,343",373,"1,901",69,2
Louisiana,Union4,29,0,1,,1,27,54,15,38,1,0
Louisiana,"Vermilion4, 7",87,1,2,,16,68,,304,342,,0
Louisiana,Webster4,106,1,6,,0,99,201,85,93,23,0
Louisiana,West Baton Rouge4,61,1,7,,8,45,479,63,379,37,0
Louisiana,West Feliciana,18,0,1,,1,16,90,13,73,4,1
Louisiana,"Allen4, 8",4,2,0,,0,2,,,,6,
Louisiana,Assumption4,61,3,1,,2,55,327,90,209,28,2
Louisiana,Avoyelles4,96,1,18,,1,76,431,135,287,9,5
Louisiana,Beauregard,13,2,3,,1,7,335,72,239,24,1
Louisiana,Bienville4,44,0,2,,8,34,223,71,135,17,0
Louisiana,Caldwell4,23,0,0,,2,21,240,69,157,14,0
Louisiana,Claiborne4,28,1,6,,2,19,239,69,156,14,2
Louisiana,Concordia4,63,2,2,,6,53,306,112,174,20,0
Louisiana,East Carroll,5,3,0,,0,2,32,18,12,2,0
Louisiana,Evangeline,36,0,4,,2,30,445,98,320,27,0
Louisiana,Franklin4,10,0,2,,1,7,149,41,90,18,0
Louisiana,Jackson4,32,0,5,,0,27,80,27,51,2,0
Louisiana,La Salle4,29,1,1,,4,23,38,14,15,9,1
Louisiana,Lincoln4,57,2,3,,0,52,239,83,154,2,0
Louisiana,Madison,22,1,3,,1,17,76,22,46,8,0
Louisiana,Morehouse,8,1,1,,0,6,221,41,168,12,1
Louisiana,Natchitoches4,52,1,3,,4,44,490,85,383,22,0
Louisiana,Red River4,24,0,0,,0,24,111,21,78,12,0
Louisiana,Richland4,50,1,3,,2,44,257,87,158,12,0
Louisiana,Sabine4,6,1,1,,0,4,47,1,45,1,0
Louisiana,St. Landry4,108,0,6,,21,81,851,388,419,44,0
Louisiana,Vernon4,96,0,4,,3,89,621,134,448,39,4
Louisiana,Washington4,130,1,13,,7,109,732,235,430,67,1
Louisiana,West Carroll4,28,0,2,,1,25,277,109,154,14,0
Louisiana,Winn,13,0,0,,0,13,80,25,46,9,0
Maine,Androscoggin,15,0,,8,1,6,179,70,101,8,2
Maine,Cumberland,29,0,,9,7,13,645,283,331,31,3
Maine,Penobscot,10,0,,1,8,1,404,114,267,23,2
Maine,Sagadahoc,3,0,,1,0,2,116,34,76,6,0
Maine,York,17,0,,0,3,14,391,144,228,19,0
Maine,Aroostook,6,0,,0,1,5,58,12,46,0,1
Maine,Franklin,8,0,3,,0,5,70,14,53,3,0
Maine,Hancock,0,0,,0,0,0,132,29,97,6,0
Maine,Kennebec,17,0,8,,4,5,244,68,161,15,1
Maine,Knox,4,0,,0,1,3,235,53,178,4,0
Maine,Lincoln,43,0,,15,2,26,204,57,146,1,1
Maine,Oxford,11,0,,7,2,2,410,113,283,14,0
Maine,Piscataquis,3,0,,0,0,3,60,15,44,1,0
Maine,Somerset,24,0,10,,6,8,377,145,198,34,0
Maine,Waldo,16,0,,0,2,14,163,70,85,8,1
Maine,Washington,7,0,,5,0,2,122,44,77,1,0
Maryland,Allegany,30,1,,2,4,23,379,103,270,6,0
Maryland,Anne Arundel,0,0,,0,0,0,0,0,0,0,0
Maryland,Baltimore County,0,0,,0,0,0,0,0,0,0,0
Maryland,Calvert,120,0,,1,27,92,"1,356",308,"1,012",36,0
Maryland,Carroll,225,0,,18,14,193,884,318,549,17,2
Maryland,Cecil,93,3,,19,14,57,657,232,388,37,0
Maryland,Charles,496,2,,22,139,333,"2,718",483,"2,086",149,26
Maryland,Frederick,206,0,,19,22,165,"1,814",323,"1,457",34,17
Maryland,Harford,437,6,,50,108,273,"2,291",512,"1,698",81,0
Maryland,Howard,0,0,,0,0,0,0,0,0,0,0
Maryland,Howard County Police Department,613,5,,40,201,367,"5,703",869,"4,605",229,47
Maryland,Montgomery,0,0,,0,0,0,0,0,0,0,0
Maryland,Montgomery County Police Department,"1,647",16,,119,620,892,"15,953","2,299","12,949",705,30
Maryland,Prince George's,68,0,,0,0,68,0,0,0,0,1
Maryland,Prince George's County Police Department,"3,161",39,,171,"1,461","1,490","19,961","3,809","12,599","3,553",117
Maryland,Queen Anne's,72,0,,4,13,55,590,157,423,10,5
Maryland,Somerset,6,0,,0,1,5,49,18,30,1,0
Maryland,St. Mary's,231,0,,14,52,165,"1,917",471,"1,383",63,4
Maryland,Washington,164,5,,8,39,112,"1,524",391,"1,036",97,0
Maryland,Wicomico,96,1,,7,17,71,807,227,550,30,0
Maryland,Worcester,8,0,,1,2,5,257,65,185,7,0
Maryland,Caroline,18,0,,2,4,12,280,114,155,11,0
Maryland,Dorchester,8,0,,0,1,7,209,45,153,11,0
Maryland,Garrett,43,0,,1,0,42,270,90,171,9,0
Maryland,Kent,12,0,,0,1,11,146,63,82,1,0
Michigan,Barry,24,0,8,,1,15,280,97,172,11,0
Michigan,Bay,55,0,19,,7,29,605,86,508,11,3
Michigan,Berrien,83,0,27,,7,49,559,181,352,26,5
Michigan,Cass,52,1,24,,2,25,451,151,286,14,3
Michigan,Clinton,22,0,11,,0,11,133,39,83,11,0
Michigan,Eaton,108,0,36,,15,57,"1,191",198,957,36,4
Michigan,Ingham,115,0,36,,4,75,486,142,319,25,7
Michigan,Jackson,171,2,23,,9,137,542,155,367,20,1
Michigan,Kalamazoo,214,0,45,,32,137,"1,931",480,"1,356",95,11
Michigan,Kent,305,2,108,,36,159,"2,505",620,"1,814",71,9
Michigan,Lapeer,55,0,15,,1,39,286,83,187,16,4
Michigan,Livingston,68,1,26,,6,35,548,89,432,27,2
Michigan,Macomb,351,2,63,,41,245,"1,755",306,"1,319",130,8
Michigan,Midland,45,0,13,,1,31,440,174,253,13,3
Michigan,Monroe8,170,1,44,,28,97,,490,,81,10
Michigan,Montcalm,113,0,47,,1,65,421,106,297,18,4
Michigan,Muskegon,44,1,14,,1,28,706,164,520,22,2
Michigan,Oakland,934,6,111,,155,662,"3,723",926,"2,508",289,55
Michigan,Ottawa,477,3,180,,30,264,"2,775",516,"2,194",65,15
Michigan,Saginaw,95,2,29,,8,56,621,179,412,30,4
Michigan,St. Clair,158,2,37,,9,110,"1,015",230,725,60,19
Michigan,Van Buren,81,1,27,,1,52,378,130,224,24,4
Michigan,Washtenaw,425,3,65,,62,295,"1,637",438,"1,052",147,13
Michigan,Wayne,0,0,0,,0,0,0,0,0,0,0
Michigan,Alcona,7,0,2,,0,5,125,40,85,0,0
Michigan,Alger,0,0,0,,0,0,9,3,6,0,0
Michigan,Allegan,83,0,20,,0,63,522,129,369,24,5
Michigan,Alpena,8,0,2,,0,6,70,14,56,0,0
Michigan,Antrim,23,0,19,,0,4,275,102,164,9,2
Michigan,Arenac,23,0,2,,0,21,112,48,58,6,2
Michigan,Baraga,4,0,1,,0,3,19,7,12,0,0
Michigan,Benzie,15,1,4,,1,9,115,23,91,1,1
Michigan,Branch,9,0,3,,0,6,83,29,53,1,1
Michigan,Charlevoix,18,0,14,,0,4,123,23,95,5,0
Michigan,Cheboygan,9,0,4,,0,5,78,31,45,2,0
Michigan,Chippewa,12,0,9,,0,3,79,28,45,6,1
Michigan,Clare,73,0,23,,1,49,471,165,300,6,12
Michigan,Crawford,17,0,4,,0,13,121,41,74,6,1
Michigan,Delta,8,0,2,,0,6,95,16,75,4,0
Michigan,Emmet,36,1,6,,0,29,190,22,161,7,0
Michigan,Gladwin,29,0,8,,0,21,200,84,106,10,2
Michigan,Gogebic,1,0,0,,0,1,71,11,60,0,1
Michigan,Grand Traverse,133,1,39,,2,91,658,91,548,19,8
Michigan,Gratiot,26,2,10,,2,12,263,60,196,7,1
Michigan,Hillsdale,29,0,11,,0,18,136,42,93,1,1
Michigan,Houghton,8,0,2,,0,6,103,30,66,7,1
Michigan,Huron,26,0,6,,0,20,131,20,107,4,1
Michigan,Ionia,43,1,21,,1,20,286,77,194,15,3
Michigan,Iosco,1,0,0,,0,1,4,0,4,0,0
Michigan,Iron,3,0,3,,0,0,20,7,13,0,0
Michigan,Isabella,35,0,9,,2,24,393,69,308,16,1
Michigan,Kalkaska,39,2,9,,0,28,256,81,169,6,1
Michigan,Keweenaw,2,0,1,,0,1,47,20,26,1,0
Michigan,Lake,28,0,4,,2,22,197,92,100,5,1
Michigan,Leelanau,17,0,3,,0,14,84,14,68,2,0
Michigan,Luce,4,0,3,,0,1,71,14,54,3,0
Michigan,Mackinac,3,0,3,,0,0,66,16,49,1,1
Michigan,Manistee,25,0,15,,1,9,104,21,81,2,2
Michigan,Marquette,6,0,3,,2,1,128,14,110,4,0
Michigan,Mason,34,0,18,,2,14,310,44,260,6,1
Michigan,Mecosta,179,0,16,,1,162,379,97,273,9,2
Michigan,Menominee,14,0,6,,0,8,105,26,73,6,1
Michigan,Missaukee,24,0,10,,0,14,192,28,159,5,1
Michigan,Montmorency,2,0,0,,1,1,30,10,20,0,0
Michigan,Newaygo,84,1,31,,2,50,293,87,196,10,3
Michigan,Oceana,20,0,6,,1,13,217,76,133,8,5
Michigan,Ogemaw,20,1,3,,2,14,171,43,122,6,1
Michigan,Osceola,17,0,4,,0,13,179,27,148,4,2
Michigan,Oscoda,14,0,1,,0,13,141,43,91,7,0
Michigan,Otsego,11,0,1,,0,10,67,18,48,1,2
Michigan,Presque Isle,7,0,2,,0,5,24,7,16,1,2
Michigan,Roscommon,35,0,17,,0,18,189,71,114,4,0
Michigan,Sanilac,60,1,5,,1,53,152,51,90,11,0
Michigan,Shiawassee,37,0,13,,1,23,308,65,224,19,1
Michigan,St. Joseph,42,1,10,,0,31,172,75,85,12,4
Michigan,Tuscola,50,0,30,,0,20,195,64,121,10,2
Michigan,Wexford,18,0,9,,1,8,294,62,224,8,2
Minnesota,Anoka,65,1,29,,2,33,"1,190",182,931,77,9
Minnesota,Benton,21,1,12,,0,8,183,43,125,15,1
Minnesota,Blue Earth,16,0,6,,2,8,145,60,73,12,0
Minnesota,Carlton,11,0,5,,1,5,214,42,159,13,3
Minnesota,Carver,46,1,17,,4,24,755,111,626,18,5
Minnesota,Chisago,2,0,0,,1,1,157,29,117,11,0
Minnesota,Clay,6,0,3,,0,3,91,29,57,5,1
Minnesota,Dakota,26,0,1,,0,25,199,54,137,8,4
Minnesota,Dodge,28,0,0,,0,28,185,41,135,9,0
Minnesota,Fillmore,11,0,1,,0,10,53,8,44,1,0
Minnesota,Hennepin,26,0,0,,1,25,45,3,39,3,0
Minnesota,Houston,8,0,2,,0,6,54,27,27,0,0
Minnesota,Isanti,32,0,12,,0,20,252,66,161,25,0
Minnesota,Le Sueur,9,1,4,,0,4,58,9,46,3,1
Minnesota,Mille Lacs,38,1,8,,5,24,570,115,415,40,3
Minnesota,Nicollet,11,0,2,,0,9,93,41,47,5,0
Minnesota,Olmsted,32,1,9,,2,20,253,66,166,21,4
Minnesota,Polk,26,0,8,,0,18,155,54,94,7,0
Minnesota,Ramsey,4,1,1,,1,1,25,3,19,3,0
Minnesota,Scott,9,0,2,,0,7,102,34,60,8,0
Minnesota,Sherburne,18,0,5,,2,11,414,62,322,30,2
Minnesota,Sibley,0,0,0,,0,0,0,0,0,0,0
Minnesota,Stearns,30,1,10,,0,19,413,76,302,35,0
Minnesota,St. Louis,44,1,8,,4,31,720,250,426,44,9
Minnesota,Wabasha,10,0,0,,0,10,53,9,38,6,0
Minnesota,Washington,43,0,16,,2,25,806,135,616,55,2
Minnesota,Wright,68,1,13,,8,46,"1,534",95,"1,366",73,2
Minnesota,Aitkin,20,0,8,,0,12,357,103,239,15,1
Minnesota,Becker,11,1,6,,1,3,122,41,65,16,1
Minnesota,Beltrami,49,0,11,,3,35,340,115,204,21,2
Minnesota,Big Stone,2,0,0,,0,2,38,18,19,1,0
Minnesota,Brown,3,1,0,,0,2,15,4,7,4,0
Minnesota,Cass,80,0,56,,4,20,"1,127",204,837,86,3
Minnesota,Chippewa,5,0,1,,0,4,25,3,21,1,0
Minnesota,Clearwater,23,0,10,,1,12,125,42,79,4,2
Minnesota,Cook,2,0,2,,0,0,118,16,94,8,0
Minnesota,Cottonwood,4,0,1,,0,3,41,13,24,4,0
Minnesota,Crow Wing,20,0,0,,0,20,302,111,171,20,0
Minnesota,Douglas,21,1,3,,0,17,197,82,101,14,2
Minnesota,Faribault,4,0,3,,0,1,78,31,39,8,0
Minnesota,Freeborn,6,0,2,,0,4,108,18,70,20,0
Minnesota,Grant,1,0,0,,0,1,63,19,41,3,0
Minnesota,Hubbard,14,0,5,,0,9,243,86,146,11,4
Minnesota,Itasca,72,1,40,,1,30,311,42,256,13,0
Minnesota,Jackson,3,0,2,,0,1,86,21,62,3,0
Minnesota,Kanabec,23,0,0,,0,23,246,61,172,13,0
Minnesota,Kandiyohi,23,0,9,,1,13,211,36,152,23,2
Minnesota,Kittson,1,0,0,,0,1,13,1,12,0,0
Minnesota,Koochiching,12,0,4,,1,7,108,32,69,7,0
Minnesota,Lac Qui Parle,0,0,0,,0,0,29,11,12,6,0
Minnesota,Lake,5,0,4,,0,1,19,5,13,1,0
Minnesota,Lake of the Woods,3,0,1,,0,2,9,2,7,0,0
Minnesota,Lincoln,7,0,0,,0,7,0,0,0,0,0
Minnesota,Lyon,0,0,0,,0,0,44,21,20,3,0
Minnesota,Mahnomen,23,0,3,,0,20,266,64,183,19,3
Minnesota,Marshall,0,0,0,,0,0,0,0,0,0,0
Minnesota,Martin,0,0,0,,0,0,23,9,12,2,0
Minnesota,McLeod,11,0,3,,0,8,133,53,73,7,0
Minnesota,Meeker,15,0,6,,1,8,188,44,133,11,0
Minnesota,Mower,20,0,2,,0,18,115,51,53,11,1
Minnesota,Murray,2,0,0,,0,2,56,12,40,4,0
Minnesota,Nobles,7,0,2,,0,5,40,18,20,2,0
Minnesota,Norman,1,0,0,,0,1,67,20,44,3,0
Minnesota,Otter Tail,25,0,5,,2,18,363,111,226,26,3
Minnesota,Pennington,0,0,0,,0,0,44,12,26,6,0
Minnesota,Pine,76,0,12,,9,55,"1,400",323,972,105,5
Minnesota,Pipestone,3,0,1,,1,1,68,18,49,1,0
Minnesota,Pope,10,0,4,,0,6,62,14,47,1,0
Minnesota,Red Lake,1,0,0,,0,1,13,3,7,3,0
Minnesota,Redwood,4,0,2,,0,2,69,10,55,4,0
Minnesota,Renville,8,0,3,,1,4,86,24,57,5,0
Minnesota,Rice,11,0,1,,1,9,130,60,58,12,0
Minnesota,Rock,106,0,0,,1,105,63,11,44,8,0
Minnesota,Roseau,1,0,0,,0,1,128,17,99,12,0
Minnesota,Steele,3,0,0,,1,2,107,32,65,10,0
Minnesota,Stevens,2,0,1,,0,1,36,11,24,1,0
Minnesota,Swift,5,0,0,,0,5,25,20,5,0,0
Minnesota,Todd,14,0,7,,0,7,219,61,137,21,0
Minnesota,Traverse,3,0,0,,1,2,27,5,19,3,0
Minnesota,Wadena,8,0,4,,0,4,47,18,24,5,1
Minnesota,Waseca,1,0,1,,0,0,69,27,37,5,1
Minnesota,Watonwan,8,0,3,,0,5,45,24,20,1,0
Minnesota,Wilkin,3,0,2,,0,1,39,8,28,3,0
Minnesota,Winona,7,0,2,,0,5,16,7,8,1,0
Minnesota,Yellow Medicine,9,0,2,,0,7,41,9,28,4,1
Mississippi,Hancock,18,0,,3,1,14,586,153,373,60,1
Mississippi,Harrison,28,1,,6,5,16,980,247,632,101,10
Mississippi,Hinds,35,2,1,,1,31,448,209,197,42,6
Mississippi,Jackson,103,2,,28,12,61,"1,549",453,953,143,5
Mississippi,Lamar,23,2,,3,4,14,681,313,360,8,1
Mississippi,Tunica,55,3,,2,11,39,471,81,345,45,3
Mississippi,Choctaw,2,0,,0,0,2,51,25,25,1,1
Mississippi,Claiborne,21,2,,1,8,10,130,67,42,21,0
Mississippi,George,12,2,,1,2,7,61,28,31,2,0
Mississippi,Greene,15,0,,2,0,13,45,18,25,2,1
Mississippi,Itawamba,23,0,5,,1,17,260,70,158,32,0
Mississippi,Kemper,9,0,,0,1,8,77,35,36,6,0
Mississippi,Lauderdale,40,3,8,,11,18,459,236,186,37,0
Mississippi,Lee,33,0,1,,3,29,612,181,400,31,4
Mississippi,Marion,24,2,2,,6,14,338,171,148,19,5
Mississippi,Oktibbeha,31,1,,1,4,25,307,122,167,18,4
Mississippi,Panola,139,4,,1,5,129,824,406,396,22,1
Mississippi,Scott,92,2,,7,7,76,207,96,97,14,6
Mississippi,Stone,15,0,,3,3,9,131,52,72,7,2
Mississippi,Tishomingo,0,0,,0,0,0,2,2,0,0,0
Mississippi,Warren,12,0,,3,2,7,472,124,313,35,0
Mississippi,Washington,22,0,,4,6,12,505,185,281,39,0
Missouri,Andrew,18,0,0,,0,18,176,65,104,7,2
Missouri,Bates,63,0,4,,1,58,186,68,100,18,0
Missouri,Bollinger,12,1,3,,0,8,100,40,51,9,1
Missouri,Boone,131,1,9,,12,109,709,128,531,50,7
Missouri,Buchanan,19,0,0,,0,19,241,70,146,25,3
Missouri,Caldwell,9,0,1,,0,8,78,28,48,2,2
Missouri,Callaway,97,1,5,,5,86,604,163,401,40,2
Missouri,Cape Girardeau,20,0,2,,4,14,268,117,124,27,1
Missouri,Cass,26,2,2,,1,21,387,116,249,22,0
Missouri,Christian,37,1,10,,3,23,365,103,240,22,1
Missouri,Clay,54,0,2,,3,49,210,81,104,25,7
Missouri,Clinton,69,0,0,,2,67,82,24,46,12,4
Missouri,Cole,30,2,2,,2,24,252,68,167,17,1
Missouri,Dallas,52,0,2,,0,50,148,49,92,7,0
Missouri,De Kalb,13,0,1,,0,12,70,28,36,6,1
Missouri,Franklin,81,0,2,,1,78,486,133,298,55,2
Missouri,Greene,44,1,14,,12,17,"1,275",388,744,143,11
Missouri,Jackson,54,0,4,,12,38,574,199,319,56,3
Missouri,Jasper,187,0,12,,6,169,569,209,302,58,7
Missouri,Jefferson,320,2,67,,16,235,"1,953",342,"1,445",166,9
Missouri,Lafayette,14,0,3,,0,11,146,29,104,13,1
Missouri,Lincoln,71,0,22,,2,47,233,65,150,18,2
Missouri,McDonald,111,2,25,,1,83,262,52,183,27,2
Missouri,Moniteau,17,1,1,,0,15,28,17,0,11,0
Missouri,Newton,25,1,12,,3,9,715,195,438,82,10
Missouri,Osage,9,0,1,,0,8,96,45,44,7,0
Missouri,Platte,33,2,2,,3,26,263,55,182,26,0
Missouri,Polk,53,1,5,,2,45,364,128,200,36,3
Missouri,Ray,41,0,0,,0,41,122,5,107,10,0
Missouri,St. Charles,125,0,15,,13,97,803,205,552,46,5
Missouri,St. Louis County Police Department,"1,321",12,137,,300,872,"7,391","1,794","5,095",502,53
Missouri,Warren,70,4,9,,0,57,175,59,100,16,5
Missouri,Webster,26,0,14,,1,11,240,96,123,21,0
Missouri,Adair,6,0,0,,0,6,122,56,62,4,3
Missouri,Atchison,0,0,0,,0,0,6,1,3,2,0
Missouri,Audrain,19,1,6,,0,12,112,48,57,7,0
Missouri,Barry,74,0,9,,2,63,353,117,213,23,2
Missouri,Benton,44,2,6,,0,36,216,82,123,11,0
Missouri,Butler,100,1,6,,2,91,543,130,361,52,0
Missouri,Camden,76,0,15,,0,61,369,123,224,22,0
Missouri,Carroll,8,0,1,,0,7,54,7,31,16,1
Missouri,Carter,10,0,5,,0,5,55,15,30,10,1
Missouri,Cedar,29,0,0,,0,29,130,45,77,8,0
Missouri,Chariton,43,0,0,,0,43,57,15,36,6,0
Missouri,Clark,3,0,0,,0,3,20,12,6,2,0
Missouri,Cooper,3,0,0,,1,2,90,23,66,1,0
Missouri,Crawford,19,2,2,,1,14,306,111,169,26,0
Missouri,Daviess,5,0,0,,0,5,59,29,28,2,5
Missouri,Dent,7,0,2,,0,5,74,35,29,10,0
Missouri,Douglas,17,0,1,,0,16,74,27,41,6,3
Missouri,Dunklin,22,0,3,,0,19,214,50,145,19,4
Missouri,Gasconade,7,0,0,,0,7,126,63,58,5,0
Missouri,Gentry,0,0,0,,0,0,32,14,16,2,0
Missouri,Grundy,0,0,0,,0,0,29,17,11,1,0
Missouri,Harrison,0,0,0,,0,0,44,17,23,4,0
Missouri,Henry,24,0,5,,0,19,258,95,148,15,10
Missouri,Hickory,2,0,0,,0,2,113,60,39,14,0
Missouri,Holt,10,0,0,,0,10,50,17,29,4,1
Missouri,Howard,3,1,0,,0,2,48,4,35,9,3
Missouri,Howell,26,0,0,,2,24,327,114,184,29,4
Missouri,Iron,36,1,1,,2,32,89,35,43,11,1
Missouri,Johnson,21,0,7,,0,14,270,120,135,15,0
Missouri,Knox,0,0,0,,0,0,25,8,14,3,0
Missouri,Laclede,34,2,5,,1,26,217,59,135,23,4
Missouri,Lawrence,39,0,2,,2,35,303,131,158,14,1
Missouri,Lewis,3,0,0,,0,3,19,7,12,0,0
Missouri,Linn,11,0,0,,0,11,70,22,41,7,0
Missouri,Livingston,4,0,2,,0,2,28,9,17,2,0
Missouri,Macon,24,0,0,,0,24,88,37,48,3,6
Missouri,Madison,22,0,1,,0,21,57,13,41,3,0
Missouri,Maries,5,0,0,,0,5,61,26,31,4,0
Missouri,Marion,8,0,0,,0,8,175,21,141,13,0
Missouri,Mercer,3,1,0,,0,2,21,6,15,0,0
Missouri,Miller,66,0,3,,1,62,270,83,177,10,3
Missouri,Mississippi,7,1,0,,0,6,61,12,46,3,0
Missouri,Monroe,2,0,0,,0,2,57,19,34,4,0
Missouri,Montgomery,4,0,0,,0,4,74,36,36,2,0
Missouri,Morgan,19,0,0,,0,19,245,102,119,24,0
Missouri,New Madrid,11,0,1,,0,10,43,13,25,5,1
Missouri,Nodaway,8,0,0,,1,7,51,23,23,5,0
Missouri,Oregon,10,0,0,,0,10,57,21,32,4,0
Missouri,Ozark,12,0,2,,0,10,96,34,55,7,2
Missouri,Pemiscot,7,1,1,,1,4,130,49,77,4,0
Missouri,Perry,19,0,3,,0,16,70,27,38,5,1
Missouri,Pettis,20,1,3,,1,15,279,51,210,18,0
Missouri,Phelps,67,1,1,,0,65,259,57,186,16,3
Missouri,Pike,9,0,1,,1,7,57,27,24,6,0
Missouri,Pulaski,70,2,2,,5,61,315,114,167,34,0
Missouri,Ralls,6,0,0,,0,6,67,14,49,4,0
Missouri,Randolph,6,0,0,,0,6,79,27,46,6,0
Missouri,Reynolds,14,0,4,,0,10,49,16,26,7,3
Missouri,Ripley,14,0,0,,2,12,212,63,136,13,0
Missouri,Saline,4,0,1,,0,3,83,25,44,14,2
Missouri,Schuyler,7,0,1,,1,5,38,13,17,8,5
Missouri,Scotland,2,0,0,,0,2,21,3,14,4,0
Missouri,Scott,126,0,6,,3,117,249,62,180,7,2
Missouri,Shannon,9,2,0,,0,7,54,12,34,8,0
Missouri,Shelby,1,0,0,,0,1,21,11,10,0,0
Missouri,St. Clair,28,0,1,,0,27,131,35,85,11,1
Missouri,Ste. Genevieve,47,0,6,,0,41,124,30,85,9,0
Missouri,St. Francois,56,4,6,,1,45,472,133,273,66,2
Missouri,Stoddard,20,0,2,,1,17,142,50,82,10,0
Missouri,Stone,132,0,11,,2,119,387,127,234,26,2
Missouri,Sullivan,8,0,1,,0,7,62,34,18,10,0
Missouri,Taney,82,0,5,,2,75,370,114,206,50,0
Missouri,Texas,17,0,0,,0,17,242,100,113,29,3
Missouri,Vernon,52,4,4,,1,43,263,79,156,28,3
Missouri,Washington,66,0,11,,2,53,295,85,171,39,3
Missouri,Wayne,27,0,0,,1,26,223,84,112,27,0
Missouri,Worth,2,0,1,,0,1,46,29,12,5,0
Missouri,Wright,27,1,1,,0,25,75,20,40,15,0
Montana,Carbon,12,0,1,,0,11,35,8,24,3,1
Montana,Cascade,43,0,9,,2,32,161,39,119,3,2
Montana,Golden Valley,2,0,0,,0,2,7,0,5,2,0
